participant_id,gerakan,rep,fase,kanal,n_jendela,n_bersih,theta_db,mu_db,beta_db,otot_db,total4_db,theta_m2b_db,mu_m2b_db,beta_m2b_db,detik_bersih,rentang_detik,cakupan,lolos_R1
P09,Ngeed,4,Pasca-Naik,T4,4,4,-2.514,-2.622,-0.24,-3.945,-2.026,-0.487,-0.596,1.786,1.75,1.75,1.0,True
P09,Ngeed,4,Pasca-Naik,T5,4,3,-1.618,-3.062,-4.664,-6.288,-2.748,1.13,-0.314,-1.915,1.5,1.75,0.857,True
P09,Ngeed,4,Pasca-Naik,T6,4,2,2.78,-0.304,5.009,4.969,2.786,-0.006,-3.09,2.223,1.25,1.75,0.714,False
P09,Ngeed,4,Pra-Gerak,C3,4,4,-0.358,-1.659,4.197,3.536,1.503,-1.861,-3.162,2.695,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,C4,4,4,-1.562,-2.577,3.248,2.235,0.671,-2.233,-3.248,2.576,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,F3,4,4,-8.597,-7.102,-2.627,-2.028,-5.866,-2.732,-1.237,3.238,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,F4,4,4,-2.797,-0.493,2.343,2.387,-0.632,-2.166,0.138,2.975,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,F7,4,4,-1.104,0.27,1.044,2.149,-0.177,-0.928,0.446,1.221,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,F8,4,3,0.002,3.363,3.037,4.157,1.7,-1.697,1.663,1.337,1.5,1.75,0.857,True
P09,Ngeed,4,Pra-Gerak,Fp1,4,4,1.673,1.115,3.991,3.566,2.77,-1.097,-1.655,1.22,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,Fp2,4,4,0.529,2.734,4.177,4.631,2.068,-1.539,0.666,2.11,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,O1,4,4,-5.584,-4.695,-2.102,-2.025,-4.137,-1.447,-0.558,2.035,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,O2,4,4,0.039,-2.317,4.416,4.86,1.595,-1.556,-3.912,2.821,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,P3,4,4,-0.268,0.378,3.082,3.002,1.342,-1.609,-0.964,1.741,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,P4,4,4,-2.641,-1.436,3.323,3.13,0.123,-2.764,-1.559,3.2,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,T3,4,4,-2.951,-4.173,0.75,1.371,-1.182,-1.769,-2.991,1.932,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,T4,4,4,-0.599,-0.153,1.047,0.875,-0.126,-0.473,-0.027,1.172,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,T5,4,4,0.7,-0.068,3.796,3.177,1.913,-1.213,-1.982,1.883,1.75,1.75,1.0,True
P09,Ngeed,4,Pra-Gerak,T6,4,4,3.136,3.668,5.624,6.183,3.778,-0.642,-0.11,1.846,1.75,1.75,1.0,True
P09,Ngeed,4,Tahan,C3,10,3,-1.238,-2.787,-0.123,1.569,-1.142,-0.096,-1.645,1.019,1.5,3.25,0.462,False
P09,Ngeed,4,Tahan,C4,10,7,-6.041,-5.879,-2.961,-1.834,-4.67,-1.371,-1.208,1.709,2.5,3.25,0.769,True
P09,Ngeed,4,Tahan,F3,10,5,-8.731,-5.122,-4.337,-4.646,-6.285,-2.446,1.163,1.948,2.0,3.25,0.615,False
P09,Ngeed,4,Tahan,F4,10,5,-5.486,-1.575,0.808,1.603,-2.471,-3.015,0.896,3.279,2.0,3.25,0.615,False
P09,Ngeed,4,Tahan,F7,10,7,-1.591,-0.053,2.809,3.313,0.291,-1.882,-0.344,2.518,3.0,3.25,0.923,True
P09,Ngeed,4,Tahan,F8,10,3,-9.802,-8.398,-2.49,-1.159,-6.722,-3.08,-1.676,4.231,1.5,3.25,0.462,False
P09,Ngeed,4,Tahan,Fp1,10,7,-2.976,-2.029,0.486,1.284,-0.978,-1.999,-1.051,1.464,3.0,3.25,0.923,True
P09,Ngeed,4,Tahan,Fp2,10,7,-9.301,-2.667,1.546,2.818,-3.258,-6.042,0.591,4.804,3.25,3.25,1.0,True
P09,Ngeed,4,Tahan,O1,10,7,-7.524,-4.077,-4.189,-3.734,-5.581,-1.943,1.503,1.391,2.5,3.25,0.769,True
P09,Ngeed,4,Tahan,O2,10,5,-9.792,-6.545,-4.758,-3.998,-7.127,-2.665,0.582,2.369,2.0,3.25,0.615,False
P09,Ngeed,4,Tahan,P3,10,6,-7.244,-2.178,1.998,2.182,-1.16,-6.084,-1.018,3.158,2.25,3.25,0.692,False
P09,Ngeed,4,Tahan,P4,10,4,-10.841,-6.7,-4.246,-2.453,-7.223,-3.618,0.523,2.977,1.75,3.25,0.538,False
P09,Ngeed,4,Tahan,T3,10,9,-8.008,-6.48,-2.345,-0.868,-4.65,-3.357,-1.829,2.305,3.0,3.25,0.923,True
P09,Ngeed,4,Tahan,T4,10,5,-15.354,-6.269,-6.868,-5.634,-9.583,-5.771,3.314,2.715,2.0,3.25,0.615,False
P09,Ngeed,4,Tahan,T5,10,4,-10.884,-6.157,-2.919,-1.836,-5.914,-4.969,-0.243,2.996,1.75,3.25,0.538,False
P09,Ngeed,4,Tahan,T6,10,5,-15.356,-7.06,-1.652,0.665,-7.532,-7.825,0.472,5.88,2.0,3.25,0.615,False
P31,-,0,Buka Mata,C3,78,47,-0.709,-2.849,-0.402,0.367,-1.157,0.449,-1.692,0.755,14.0,20.25,0.691,True
P31,-,0,Buka Mata,C4,78,49,-2.595,-4.884,-2.691,-1.572,-3.293,0.699,-1.591,0.602,13.75,20.25,0.679,True
P31,-,0,Buka Mata,F3,78,38,-1.768,-3.921,-1.56,-0.088,-2.205,0.438,-1.716,0.645,10.25,20.25,0.506,True
P31,-,0,Buka Mata,F4,78,41,-2.844,-5.408,-2.973,-1.586,-3.592,0.748,-1.816,0.619,11.0,20.25,0.543,True
P31,-,0,Buka Mata,F7,78,43,-2.176,-3.265,-1.944,-1.394,-2.382,0.206,-0.883,0.438,12.25,20.25,0.605,True
P31,-,0,Buka Mata,F8,78,45,-2.985,-7.217,-3.834,-2.292,-4.455,1.47,-2.762,0.621,12.0,20.25,0.593,True
P31,-,0,Buka Mata,Fp1,78,43,-3.65,-4.467,-3.737,-3.228,-3.929,0.279,-0.537,0.193,12.25,20.25,0.605,True
P31,-,0,Buka Mata,Fp2,78,43,0.991,3.26,0.919,1.278,1.581,-0.591,1.679,-0.663,12.25,20.25,0.605,True
P31,-,0,Buka Mata,O1,78,41,-6.772,-6.959,-5.483,-4.622,-6.22,-0.552,-0.739,0.736,11.0,20.25,0.543,True
P31,-,0,Buka Mata,O2,78,42,-3.077,-4.406,-2.794,-2.305,-3.347,0.27,-1.058,0.553,12.0,20.25,0.593,True
P31,-,0,Buka Mata,P3,78,35,-1.34,-1.754,-0.837,-0.362,-1.241,-0.099,-0.513,0.403,9.5,20.25,0.469,True
P31,-,0,Buka Mata,P4,78,43,0.306,2.16,-1.071,-1.736,0.457,-0.151,1.703,-1.528,12.25,20.25,0.605,True
P31,-,0,Buka Mata,T3,78,37,-4.512,-7.813,-5.336,-4.392,-5.723,1.211,-2.09,0.386,10.0,20.25,0.494,True
P31,-,0,Buka Mata,T4,78,78,3.412,5.26,5.271,3.609,4.711,-1.299,0.549,0.559,20.25,20.25,1.0,True
P31,-,0,Buka Mata,T5,78,41,-7.672,-8.515,-5.713,-4.381,-7.048,-0.624,-1.467,1.336,11.0,20.25,0.543,True
P31,-,0,Buka Mata,T6,78,71,1.845,0.989,1.438,2.246,1.43,0.415,-0.441,0.007,19.25,20.25,0.951,True
P31,-,0,Tutup Mata,C3,113,92,-0.152,0.189,0.942,1.459,0.407,-0.559,-0.218,0.535,25.25,29.0,0.871,True
P31,-,0,Tutup Mata,C4,113,94,-0.149,0.693,1.446,2.405,0.842,-0.991,-0.149,0.604,25.0,29.0,0.862,True
P31,-,0,Tutup Mata,F3,113,68,-1.97,1.272,0.933,1.931,0.359,-2.33,0.913,0.574,19.25,29.0,0.664,True
P31,-,0,Tutup Mata,F4,113,88,0.488,1.64,2.352,3.033,1.674,-1.186,-0.034,0.678,23.5,29.0,0.81,True
P31,-,0,Tutup Mata,F7,113,90,-0.031,1.35,1.522,1.489,1.067,-1.098,0.283,0.456,24.0,29.0,0.828,True
P31,-,0,Tutup Mata,F8,113,89,-0.367,0.81,1.827,2.762,1.012,-1.379,-0.203,0.814,24.75,29.0,0.853,True
P31,-,0,Tutup Mata,Fp1,113,86,-0.053,1.024,1.358,1.388,0.895,-0.948,0.129,0.463,23.75,29.0,0.819,True
P31,-,0,Tutup Mata,Fp2,113,89,-0.502,1.843,1.481,1.471,1.018,-1.52,0.824,0.462,23.75,29.0,0.819,True
P31,-,0,Tutup Mata,O1,113,47,-2.193,-1.76,-0.126,1.29,-1.09,-1.104,-0.67,0.964,15.25,29.0,0.526,True
P31,-,0,Tutup Mata,O2,113,90,0.114,1.631,2.339,2.78,1.531,-1.417,0.099,0.807,24.0,29.0,0.828,True
P31,-,0,Tutup Mata,P3,113,70,-0.719,1.634,1.03,1.784,0.781,-1.499,0.854,0.249,19.75,29.0,0.681,True
P31,-,0,Tutup Mata,P4,113,90,-6.083,-3.617,-3.557,-4.468,-4.663,-1.42,1.046,1.107,24.0,29.0,0.828,True
P31,-,0,Tutup Mata,T3,113,92,-0.708,1.089,1.512,2.472,0.91,-1.618,0.179,0.602,24.5,29.0,0.845,True
P31,-,0,Tutup Mata,T4,113,113,-3.407,-0.674,0.011,1.111,-1.112,-2.295,0.439,1.123,29.0,29.0,1.0,True
P31,-,0,Tutup Mata,T5,113,88,-1.957,-0.287,0.701,1.745,-0.258,-1.699,-0.029,0.959,23.75,29.0,0.819,True
P31,-,0,Tutup Mata,T6,113,113,-1.284,1.681,2.12,3.227,1.209,-2.492,0.473,0.911,29.0,29.0,1.0,True
P31,Agem Kanan,1,Berdiri,C3,3,3,3.461,-3.082,-2.024,-1.003,0.217,3.244,-3.3,-2.241,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,C4,3,2,1.531,4.141,3.111,2.255,3.213,-1.682,0.928,-0.101,1.25,1.5,0.833,True
P31,Agem Kanan,1,Berdiri,F3,3,3,0.225,-2.274,-3.618,-2.772,-1.727,1.952,-0.547,-1.892,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,F4,3,2,7.102,9.605,3.385,2.812,7.225,-0.123,2.38,-3.841,1.25,1.5,0.833,True
P31,Agem Kanan,1,Berdiri,F7,3,3,5.433,-0.153,1.564,3.487,2.722,2.711,-2.875,-1.159,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,F8,3,0,,,,,,,,,0.0,1.5,0.0,False
P31,Agem Kanan,1,Berdiri,Fp1,3,3,-2.843,-2.567,-3.093,-4.12,-2.85,0.008,0.284,-0.243,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,Fp2,3,3,9.386,9.126,6.779,4.639,8.312,1.074,0.814,-1.533,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,O1,3,0,,,,,,,,,0.0,1.5,0.0,False
P31,Agem Kanan,1,Berdiri,O2,3,3,12.765,8.118,4.883,3.525,9.495,3.271,-1.377,-4.612,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,P3,3,3,1.689,-1.263,-1.775,-1.354,-0.363,2.052,-0.899,-1.412,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,P4,3,3,17.0,11.888,7.768,6.048,14.761,2.239,-2.873,-6.993,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,T3,3,3,1.557,-4.493,-7.353,-7.363,-2.655,4.213,-1.838,-4.698,1.5,1.5,1.0,True
P31,Agem Kanan,1,Berdiri,T4,3,0,,,,,,,,,0.0,1.5,0.0,False
P31,Agem Kanan,1,Berdiri,T5,3,1,9.492,7.152,3.397,3.882,7.051,2.441,0.101,-3.654,1.0,1.5,0.667,False
P31,Agem Kanan,1,Berdiri,T6,3,0,,,,,,,,,0.0,1.5,0.0,False
P31,Agem Kanan,1,Gerak,C3,3,3,0.327,0.791,-2.55,-3.861,-0.423,0.75,1.214,-2.127,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,C4,3,3,-0.8,-0.536,1.986,1.609,0.661,-1.461,-1.196,1.325,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,F3,3,3,-1.065,-0.375,-5.666,-5.218,-2.048,0.983,1.673,-3.618,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,F4,3,1,3.269,-1.777,-2.087,-2.98,0.15,3.119,-1.927,-2.237,1.0,1.5,0.667,False
P31,Agem Kanan,1,Gerak,F7,3,3,3.22,3.196,2.104,0.594,2.827,0.393,0.368,-0.723,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,F8,3,2,-3.813,-1.058,-1.578,-0.457,-1.771,-2.042,0.713,0.193,1.25,1.5,0.833,True
P31,Agem Kanan,1,Gerak,Fp1,3,3,-1.749,-1.643,1.939,1.263,0.249,-1.998,-1.892,1.69,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,Fp2,3,1,5.974,4.007,2.91,2.008,4.324,1.65,-0.317,-1.413,1.0,1.5,0.667,False
P31,Agem Kanan,1,Gerak,O1,3,3,1.389,-6.253,-2.891,-1.947,-1.682,3.071,-4.57,-1.208,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,O2,3,3,5.541,9.02,7.552,7.631,7.637,-2.095,1.383,-0.085,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,P3,3,3,-0.143,0.03,-5.56,-6.348,-1.707,1.563,1.737,-3.853,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,P4,3,1,9.867,1.325,2.222,3.058,7.467,2.4,-6.142,-5.245,1.0,1.5,0.667,False
P31,Agem Kanan,1,Gerak,T3,3,3,5.752,-2.647,0.157,0.407,1.892,3.86,-4.539,-1.735,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,T4,3,3,8.304,9.354,7.602,7.367,8.383,-0.079,0.971,-0.781,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,T5,3,3,4.556,2.291,-1.507,-5.284,2.142,2.415,0.149,-3.648,1.5,1.5,1.0,True
P31,Agem Kanan,1,Gerak,T6,3,0,,,,,,,,,0.0,1.5,0.0,False
P31,Agem Kanan,1,Naik,C3,2,2,6.331,2.273,-1.717,-1.437,3.102,3.229,-0.828,-4.819,1.25,1.25,1.0,True
P31,Agem Kanan,1,Naik,C4,2,1,1.33,-5.642,-3.012,-4.397,-2.023,3.353,-3.619,-0.989,1.0,1.25,0.8,True
P31,Agem Kanan,1,Naik,F3,2,2,12.262,8.613,-0.696,-1.033,8.874,3.388,-0.261,-9.57,1.25,1.25,1.0,True
P31,Agem Kanan,1,Naik,F4,2,1,0.191,2.392,0.472,-1.799,1.124,-0.933,1.268,-0.653,1.0,1.25,0.8,True
P31,Agem Kanan,1,Naik,F7,2,1,0.942,-2.209,-4.961,-4.792,-1.784,2.726,-0.425,-3.177,1.0,1.25,0.8,True
P31,Agem Kanan,1,Naik,F8,2,1,0.037,-3.287,0.007,0.373,-0.902,0.938,-2.386,0.909,1.0,1.25,0.8,True
P31,Agem Kanan,1,Naik,Fp1,2,2,-2.573,-7.126,-4.612,-5.713,-4.525,1.952,-2.6,-0.087,1.25,1.25,1.0,True
P31,Agem Kanan,1,Naik,Fp2,2,2,7.897,11.788,8.818,10.114,9.487,-1.59,2.301,-0.669,1.25,1.25,1.0,True
P31,Agem Kanan,1,Naik,O1,2,2,-1.771,-4.809,-3.061,-2.612,-3.063,1.292,-1.746,0.002,1.25,1.25,1.0,True
P31,Agem Kanan,1,Naik,O2,2,1,4.91,4.941,5.239,4.158,5.022,-0.113,-0.081,0.217,1.0,1.25,0.8,True
P31,Agem Kanan,1,Naik,P3,2,1,1.669,-7.266,-2.853,-2.761,-1.507,3.176,-5.759,-1.345,1.0,1.25,0.8,True
P31,Agem Kanan,1,Naik,P4,2,1,8.86,14.17,9.869,7.129,10.86,-2.0,3.31,-0.991,1.0,1.25,0.8,True
P31,Agem Kanan,1,Naik,T3,2,2,1.143,-4.293,-4.858,-4.347,-2.386,3.529,-1.908,-2.473,1.25,1.25,1.0,True
P31,Agem Kanan,1,Naik,T4,2,1,6.973,8.468,6.358,5.537,7.229,-0.256,1.239,-0.871,1.0,1.25,0.8,True
P31,Agem Kanan,1,Naik,T5,2,0,,,,,,,,,0.0,1.25,0.0,False
