metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id,skema
TE,Ngeed,3,Tahan,O1,-4.014,0.03,-1.982,7,P09,A_belahan
TE,Ngeed,3,Tahan,O2,-3.583,-4.577,-2.307,7,P09,A_belahan
TE,Ngeed,3,Tahan,P3,-0.773,4.855,3.363,7,P09,A_belahan
TE,Ngeed,3,Tahan,P4,-6.774,-4.646,-2.401,7,P09,A_belahan
TE,Ngeed,3,Tahan,T3,-3.036,-3.854,-2.414,7,P09,A_belahan
TE,Ngeed,3,Tahan,T4,-7.189,-1.003,0.961,7,P09,A_belahan
TE,Ngeed,3,Tahan,T5,-3.344,-3.369,-1.905,7,P09,A_belahan
TE,Ngeed,4,Berdiri,F7,1.89,-1.392,1.326,8,P09,A_belahan
TE,Ngeed,4,Berdiri,F8,4.908,-5.103,-2.297,1,P09,A_belahan
TE,Ngeed,4,Berdiri,Fp1,0.58,-3.865,-3.549,8,P09,A_belahan
TE,Ngeed,4,Berdiri,Fp2,2.797,2.529,8.932,2,P09,A_belahan
TE,Ngeed,4,Berdiri,T3,-3.53,-8.414,-1.717,1,P09,A_belahan
TE,Ngeed,4,Gerak,C3,-3.168,-4.288,0.777,2,P09,A_belahan
TE,Ngeed,4,Gerak,F3,-5.968,-0.142,-0.697,2,P09,A_belahan
TE,Ngeed,4,Gerak,F4,-3.028,-1.757,1.928,2,P09,A_belahan
TE,Ngeed,4,Gerak,F7,3.009,4.353,2.59,1,P09,A_belahan
TE,Ngeed,4,Gerak,Fp1,0.492,-2.192,3.374,2,P09,A_belahan
TE,Ngeed,4,Gerak,Fp2,4.453,1.372,5.22,2,P09,A_belahan
TE,Ngeed,4,Gerak,O1,-1.474,-1.334,4.073,1,P09,A_belahan
TE,Ngeed,4,Gerak,O2,0.811,0.303,4.15,2,P09,A_belahan
TE,Ngeed,4,Gerak,P3,3.012,2.53,4.362,1,P09,A_belahan
TE,Ngeed,4,Gerak,P4,-3.164,1.843,2.727,2,P09,A_belahan
TE,Ngeed,4,Gerak,T4,6.292,2.881,3.763,2,P09,A_belahan
TE,Ngeed,4,Gerak,T5,-1.943,1.445,0.68,2,P09,A_belahan
TE,Ngeed,4,Naik,C3,1.693,2.375,-0.163,2,P09,A_belahan
TE,Ngeed,4,Naik,C4,-7.703,-1.711,-4.127,2,P09,A_belahan
TE,Ngeed,4,Naik,F3,-9.726,-1.161,-5.611,2,P09,A_belahan
TE,Ngeed,4,Naik,F4,-5.924,-2.401,0.243,2,P09,A_belahan
TE,Ngeed,4,Naik,F7,0.958,3.207,0.785,2,P09,A_belahan
TE,Ngeed,4,Naik,F8,-2.196,-1.28,-0.392,2,P09,A_belahan
TE,Ngeed,4,Naik,Fp1,-1.667,0.555,0.247,2,P09,A_belahan
TE,Ngeed,4,Naik,Fp2,-5.09,-0.427,3.37,2,P09,A_belahan
TE,Ngeed,4,Naik,O1,-4.762,-2.291,-5.558,2,P09,A_belahan
TE,Ngeed,4,Naik,O2,-10.506,-5.247,-6.759,2,P09,A_belahan
TE,Ngeed,4,Naik,P3,-0.28,4.985,-2.268,2,P09,A_belahan
TE,Ngeed,4,Naik,P4,-11.114,-6.091,-4.608,2,P09,A_belahan
TE,Ngeed,4,Naik,T3,-8.919,-2.413,-2.925,2,P09,A_belahan
TE,Ngeed,4,Naik,T4,-15.08,-11.192,-9.482,2,P09,A_belahan
TE,Ngeed,4,Naik,T5,-7.653,-4.129,-3.139,2,P09,A_belahan
TE,Ngeed,4,Naik,T6,-3.515,-0.07,-2.477,2,P09,A_belahan
TE,Ngeed,4,Tahan,C3,-1.055,-1.919,0.41,3,P09,A_belahan
TE,Ngeed,4,Tahan,C4,-4.417,1.764,-0.824,7,P09,A_belahan
TE,Ngeed,4,Tahan,F3,-7.478,-4.484,-3.392,5,P09,A_belahan
TE,Ngeed,4,Tahan,F4,3.617,8.512,6.452,5,P09,A_belahan
TE,Ngeed,4,Tahan,F7,-1.582,-0.08,3.145,10,P09,A_belahan
TE,Ngeed,4,Tahan,F8,-9.529,-8.39,-2.306,3,P09,A_belahan
TE,Ngeed,4,Tahan,Fp1,-2.866,-0.586,1.021,10,P09,A_belahan
TE,Ngeed,4,Tahan,Fp2,-11.239,-4.647,1.035,6,P09,A_belahan
TE,Ngeed,4,Tahan,O1,-6.555,-3.424,-3.855,7,P09,A_belahan
TE,Ngeed,4,Tahan,O2,-2.709,-0.813,1.863,5,P09,A_belahan
TE,Ngeed,4,Tahan,P3,-5.6,-0.566,3.022,6,P09,A_belahan
TE,Ngeed,4,Tahan,P4,-4.16,2.593,2.519,4,P09,A_belahan
TE,Ngeed,4,Tahan,T3,-8.354,-7.487,-2.729,9,P09,A_belahan
TE,Ngeed,4,Tahan,T4,-4.834,-0.534,0.705,5,P09,A_belahan
TE,Ngeed,4,Tahan,T5,-8.952,-5.13,-2.04,4,P09,A_belahan
TE,Ngeed,4,Tahan,T6,-15.014,-6.8,-1.467,5,P09,A_belahan
TE,Agem Kanan,1,Berdiri,C3,2.98,1.434,3.29,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,C4,7.134,4.086,3.541,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,F3,3.474,2.768,2.264,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,F4,4.93,4.532,6.76,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,F7,5.222,2.028,3.641,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,Fp1,0.712,1.192,0.561,7,P09,B_rata16
TE,Agem Kanan,1,Berdiri,Fp2,2.648,3.237,1.329,5,P09,B_rata16
TE,Agem Kanan,1,Berdiri,O1,4.54,3.51,4.665,8,P09,B_rata16
TE,Agem Kanan,1,Berdiri,O2,5.388,3.557,2.059,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,P3,4.096,4.542,5.778,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,P4,7.452,3.861,3.26,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,T3,2.85,2.823,1.065,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,T4,1.644,1.353,2.077,3,P09,B_rata16
TE,Agem Kanan,1,Berdiri,T5,4.304,2.756,2.804,10,P09,B_rata16
TE,Agem Kanan,1,Berdiri,T6,5.555,3.383,3.233,1,P09,B_rata16
TE,Agem Kanan,1,Gerak,Fp2,1.857,-0.984,0.908,1,P09,B_rata16
TE,Agem Kanan,2,Berdiri,C3,4.004,1.758,5.291,3,P09,B_rata16
TE,Agem Kanan,2,Berdiri,C4,-0.654,0.425,2.219,9,P09,B_rata16
TE,Agem Kanan,2,Berdiri,F3,3.212,-0.128,3.834,4,P09,B_rata16
TE,Agem Kanan,2,Berdiri,F4,1.014,2.628,3.402,9,P09,B_rata16
TE,Agem Kanan,2,Berdiri,F7,-0.522,1.237,-0.15,5,P09,B_rata16
TE,Agem Kanan,2,Berdiri,Fp1,1.103,3.117,1.86,9,P09,B_rata16
TE,Agem Kanan,2,Berdiri,Fp2,-1.658,2.112,0.355,3,P09,B_rata16
TE,Agem Kanan,2,Berdiri,O1,2.885,3.962,3.871,8,P09,B_rata16
TE,Agem Kanan,2,Berdiri,O2,2.307,2.57,3.07,9,P09,B_rata16
TE,Agem Kanan,2,Berdiri,P3,2.094,3.567,2.198,9,P09,B_rata16
TE,Agem Kanan,2,Berdiri,P4,1.528,1.937,1.936,9,P09,B_rata16
TE,Agem Kanan,2,Berdiri,T3,3.781,5.962,5.299,9,P09,B_rata16
TE,Agem Kanan,2,Berdiri,T4,2.114,1.686,1.978,7,P09,B_rata16
TE,Agem Kanan,2,Berdiri,T5,-1.572,1.711,1.741,9,P09,B_rata16
TE,Agem Kanan,2,Gerak,C3,0.815,-2.997,-1.639,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,C4,-1.985,-3.765,-0.37,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,F3,0.815,-3.08,-2.524,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,F4,2.591,-2.767,3.063,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,F7,-2.165,-4.768,0.122,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,Fp1,-0.943,-2.727,0.792,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,Fp2,-0.507,-4.79,-0.903,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,O1,-4.285,-1.016,1.096,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,O2,-3.564,-1.883,0.11,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,P3,-2.979,-3.033,-0.734,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,P4,-8.199,-2.834,-0.007,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,T3,-2.79,-3.695,-0.824,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,T4,1.394,-1.948,0.516,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,T5,0.544,-0.285,1.454,3,P09,B_rata16
TE,Agem Kanan,2,Gerak,T6,1.135,0.048,-1.036,3,P09,B_rata16
TE,Agem Kanan,2,Naik,C4,4.372,2.445,0.436,2,P09,B_rata16
TE,Agem Kanan,2,Naik,P4,5.905,0.466,0.107,2,P09,B_rata16
TE,Agem Kanan,2,Naik,T6,4.707,0.492,-3.259,2,P09,B_rata16
TE,Agem Kanan,2,Tahan,C3,5.524,8.748,6.187,3,P09,B_rata16
TE,Agem Kanan,2,Tahan,C4,3.011,3.294,0.346,3,P09,B_rata16
TE,Agem Kanan,2,Tahan,F3,7.118,9.535,4.03,1,P09,B_rata16
TE,Agem Kanan,2,Tahan,F8,-4.531,-1.686,-1.602,2,P09,B_rata16
TE,Agem Kanan,2,Tahan,O2,4.305,5.288,1.394,3,P09,B_rata16
TE,Agem Kanan,2,Tahan,P4,6.941,6.182,2.113,3,P09,B_rata16
TE,Agem Kanan,2,Tahan,T5,0.874,1.372,0.314,3,P09,B_rata16
TE,Agem Kanan,2,Tahan,T6,4.086,1.582,1.026,2,P09,B_rata16
TE,Agem Kanan,3,Berdiri,C3,-0.245,0.347,-0.093,5,P09,B_rata16
TE,Agem Kanan,3,Berdiri,F3,-0.384,-3.004,-1.366,3,P09,B_rata16
TE,Agem Kanan,3,Berdiri,F4,-2.87,-0.807,0.104,6,P09,B_rata16
TE,Agem Kanan,3,Berdiri,F8,1.083,0.109,2.162,8,P09,B_rata16
TE,Agem Kanan,3,Berdiri,Fp1,-1.931,-2.374,-0.447,4,P09,B_rata16
TE,Agem Kanan,3,Berdiri,Fp2,2.892,0.726,0.656,7,P09,B_rata16
TE,Agem Kanan,3,Berdiri,O2,-0.306,-3.165,-2.596,6,P09,B_rata16
TE,Agem Kanan,3,Berdiri,P4,-1.377,-3.312,-3.662,6,P09,B_rata16
TE,Agem Kanan,3,Berdiri,T4,-3.138,-1.582,-2.325,8,P09,B_rata16
TE,Agem Kanan,3,Berdiri,T5,-0.433,0.097,-0.568,5,P09,B_rata16
TE,Agem Kanan,3,Berdiri,T6,1.018,1.275,-0.418,6,P09,B_rata16
TE,Agem Kanan,3,Gerak,C3,-3.504,-4.997,-3.502,3,P09,B_rata16
TE,Agem Kanan,3,Gerak,C4,-7.849,-6.44,-6.538,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,F3,-7.45,-7.135,-6.34,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,F4,-6.05,-5.94,-2.961,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,F7,-0.46,-0.823,-1.087,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,Fp1,-5.734,-1.433,3.315,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,Fp2,2.207,2.764,0.383,2,P09,B_rata16
TE,Agem Kanan,3,Gerak,O1,-7.592,-9.264,-5.36,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,O2,-6.01,-3.144,-4.21,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,P3,-7.413,-4.686,-2.576,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,P4,-2.785,-4.395,-4.181,2,P09,B_rata16
TE,Agem Kanan,3,Gerak,T3,-9.373,-5.403,-1.882,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,T4,-5.537,-4.451,-0.817,4,P09,B_rata16
TE,Agem Kanan,3,Gerak,T5,-4.814,-5.366,-4.281,3,P09,B_rata16
TE,Agem Kanan,3,Gerak,T6,-4.153,-3.274,-3.745,1,P09,B_rata16
TE,Agem Kanan,3,Naik,F7,-5.596,3.514,-1.457,2,P09,B_rata16
TE,Agem Kanan,3,Naik,Fp1,-6.027,-1.163,-7.415,1,P09,B_rata16
TE,Agem Kanan,3,Naik,Fp2,-6.183,0.691,-3.425,2,P09,B_rata16
TE,Agem Kanan,3,Tahan,F7,-2.667,2.251,0.828,6,P09,B_rata16
TE,Agem Kanan,3,Tahan,Fp2,2.503,5.54,1.581,6,P09,B_rata16
TE,Agem Kanan,3,Tahan,T6,3.652,5.465,-0.684,4,P09,B_rata16
TE,Agem Kanan,4,Berdiri,C3,-2.039,-3.813,-1.862,5,P09,B_rata16
TE,Agem Kanan,4,Berdiri,C4,-0.88,-0.973,-3.043,9,P09,B_rata16
TE,Agem Kanan,4,Berdiri,F3,-2.538,-4.088,-6.042,7,P09,B_rata16
TE,Agem Kanan,4,Berdiri,F4,-2.65,-1.934,-0.643,9,P09,B_rata16
TE,Agem Kanan,4,Berdiri,F7,7.762,6.784,8.032,3,P09,B_rata16
TE,Agem Kanan,4,Berdiri,Fp1,-2.548,-1.484,2.427,8,P09,B_rata16
TE,Agem Kanan,4,Berdiri,O1,-3.081,-3.102,-3.736,9,P09,B_rata16
TE,Agem Kanan,4,Berdiri,O2,-1.637,-1.018,-1.453,9,P09,B_rata16
TE,Agem Kanan,4,Berdiri,P3,-1.478,-1.154,-2.386,8,P09,B_rata16
TE,Agem Kanan,4,Berdiri,P4,-0.829,-2.764,-1.042,9,P09,B_rata16
TE,Agem Kanan,4,Berdiri,T3,-5.677,-4.12,-2.309,9,P09,B_rata16
TE,Agem Kanan,4,Berdiri,T4,-8.577,-2.666,-2.854,5,P09,B_rata16
TE,Agem Kanan,4,Berdiri,T5,-0.447,-3.415,-2.649,5,P09,B_rata16
TE,Agem Kanan,4,Berdiri,T6,2.642,-0.248,0.307,7,P09,B_rata16
TE,Agem Kanan,4,Gerak,F8,-2.422,-1.236,-1.012,3,P09,B_rata16
TE,Agem Kanan,4,Gerak,Fp1,-0.566,-4.39,-4.108,3,P09,B_rata16
TE,Agem Kanan,4,Naik,C4,3.838,-3.64,5.614,1,P09,B_rata16
TE,Agem Kanan,4,Naik,F4,6.321,4.671,8.263,2,P09,B_rata16
TE,Agem Kanan,4,Naik,O2,4.194,-0.519,-1.709,2,P09,B_rata16
TE,Agem Kanan,4,Naik,P4,4.841,1.42,-1.293,2,P09,B_rata16
TE,Agem Kanan,4,Naik,T4,1.553,3.732,4.278,2,P09,B_rata16
TE,Agem Kanan,4,Tahan,C3,-8.185,2.096,1.277,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,C4,-5.487,-1.855,-1.184,3,P09,B_rata16
TE,Agem Kanan,4,Tahan,F3,-6.073,-0.492,-0.085,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,F4,-0.948,2.951,0.589,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,F7,-6.974,1.914,-1.058,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,F8,-0.926,-0.712,3.435,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,Fp1,-4.045,0.926,3.842,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,Fp2,-3.156,4.482,2.465,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,O1,-8.759,-3.102,-2.803,2,P09,B_rata16
TE,Agem Kanan,4,Tahan,O2,-3.852,2.188,-0.874,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,P3,-6.559,0.451,-0.2,4,P09,B_rata16
TE,Agem Kanan,4,Tahan,P4,-0.355,-1.023,-1.521,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,T3,-12.068,-2.181,-1.197,1,P09,B_rata16
TE,Agem Kanan,4,Tahan,T4,5.143,7.186,3.272,1,P09,B_rata16
TE,Agem Kanan,4,Tahan,T5,-4.758,-4.585,-1.84,5,P09,B_rata16
TE,Agem Kanan,4,Tahan,T6,1.459,6.558,3.1,5,P09,B_rata16
TE,Agem Kiri,1,Berdiri,C3,2.545,2.929,2.588,10,P09,B_rata16
TE,Agem Kiri,1,Berdiri,C4,3.5,3.289,2.703,10,P09,B_rata16
TE,Agem Kiri,1,Berdiri,F3,1.607,0.837,1.457,10,P09,B_rata16
TE,Agem Kiri,1,Berdiri,F4,4.535,4.81,2.744,5,P09,B_rata16
TE,Agem Kiri,1,Berdiri,F7,1.19,4.584,0.491,4,P09,B_rata16
TE,Agem Kiri,1,Berdiri,Fp1,1.345,-0.775,1.123,4,P09,B_rata16
TE,Agem Kiri,1,Berdiri,Fp2,3.322,4.712,2.702,3,P09,B_rata16
TE,Agem Kiri,1,Berdiri,O1,-0.086,-0.56,0.099,5,P09,B_rata16
TE,Agem Kiri,1,Berdiri,O2,0.19,1.925,0.224,8,P09,B_rata16
TE,Agem Kiri,1,Berdiri,P3,2.435,3.272,3.851,10,P09,B_rata16
TE,Agem Kiri,1,Berdiri,P4,2.848,1.014,0.635,10,P09,B_rata16
TE,Agem Kiri,1,Berdiri,T3,0.927,0.267,1.598,8,P09,B_rata16
TE,Agem Kiri,1,Berdiri,T4,0.435,0.257,1.332,3,P09,B_rata16
TE,Agem Kiri,1,Berdiri,T5,2.63,4.772,2.016,9,P09,B_rata16
TE,Agem Kiri,1,Gerak,C4,-2.364,-0.436,-0.544,2,P09,B_rata16
TE,Agem Kiri,1,Gerak,F4,-2.368,2.56,0.536,2,P09,B_rata16
TE,Agem Kiri,1,Gerak,F7,2.545,0.091,-0.65,1,P09,B_rata16
TE,Agem Kiri,1,Gerak,Fp1,-0.748,2.551,-0.927,1,P09,B_rata16
TE,Agem Kiri,1,Gerak,Fp2,2.302,2.476,1.205,1,P09,B_rata16
TE,Agem Kiri,1,Gerak,O1,5.494,5.433,2.437,2,P09,B_rata16
TE,Agem Kiri,1,Gerak,O2,-0.611,4.272,-0.009,2,P09,B_rata16
TE,Agem Kiri,1,Gerak,P3,1.985,2.134,1.779,2,P09,B_rata16
TE,Agem Kiri,1,Gerak,P4,-3.829,4.442,-0.052,2,P09,B_rata16
TE,Agem Kiri,1,Gerak,T3,4.338,6.417,1.528,1,P09,B_rata16
TE,Agem Kiri,1,Gerak,T4,2.619,2.666,-2.355,2,P09,B_rata16
TE,Agem Kiri,1,Gerak,T5,-3.532,1.165,-0.853,2,P09,B_rata16
TE,Agem Kiri,1,Naik,C3,2.134,14.012,7.943,2,P09,B_rata16
TE,Agem Kiri,1,Naik,C4,7.853,15.397,5.719,2,P09,B_rata16
TE,Agem Kiri,1,Naik,F3,0.52,8.795,2.786,2,P09,B_rata16
TE,Agem Kiri,1,Tahan,C3,2.284,7.934,5.918,9,P09,B_rata16
TE,Agem Kiri,1,Tahan,C4,9.444,10.33,6.731,5,P09,B_rata16
TE,Agem Kiri,1,Tahan,F3,1.393,3.253,2.487,9,P09,B_rata16
TE,Agem Kiri,1,Tahan,F4,7.004,9.089,8.116,6,P09,B_rata16
TE,Agem Kiri,1,Tahan,F7,9.399,12.054,9.333,1,P09,B_rata16
TE,Agem Kiri,1,Tahan,Fp1,3.886,7.503,4.73,2,P09,B_rata16
TE,Agem Kiri,1,Tahan,O1,4.63,11.183,8.184,5,P09,B_rata16
TE,Agem Kiri,1,Tahan,O2,6.49,9.176,4.598,5,P09,B_rata16
TE,Agem Kiri,1,Tahan,P3,6.304,12.209,9.559,9,P09,B_rata16
TE,Agem Kiri,1,Tahan,P4,8.541,10.135,5.375,6,P09,B_rata16
TE,Agem Kiri,1,Tahan,T4,3.052,4.625,6.206,3,P09,B_rata16
TE,Agem Kiri,1,Tahan,T5,8.197,9.786,7.242,5,P09,B_rata16
TE,Agem Kiri,1,Tahan,T6,4.397,7.759,6.496,8,P09,B_rata16
TE,Agem Kiri,2,Berdiri,C3,4.132,2.139,2.526,15,P09,B_rata16
TE,Agem Kiri,2,Berdiri,C4,4.639,4.261,1.829,8,P09,B_rata16
TE,Agem Kiri,2,Berdiri,F3,4.0,0.864,2.08,15,P09,B_rata16
TE,Agem Kiri,2,Berdiri,F4,1.741,1.441,2.977,8,P09,B_rata16
TE,Agem Kiri,2,Berdiri,F7,-1.955,-2.204,-1.695,6,P09,B_rata16
TE,Agem Kiri,2,Berdiri,F8,3.168,6.829,4.349,4,P09,B_rata16
TE,Agem Kiri,2,Berdiri,Fp1,1.282,3.653,-0.651,10,P09,B_rata16
TE,Agem Kiri,2,Berdiri,Fp2,2.739,-1.222,0.202,5,P09,B_rata16
TE,Agem Kiri,2,Berdiri,O1,5.784,2.09,0.62,6,P09,B_rata16
TE,Agem Kiri,2,Berdiri,O2,2.512,3.117,1.757,10,P09,B_rata16
TE,Agem Kiri,2,Berdiri,P3,4.934,5.196,4.299,15,P09,B_rata16
TE,Agem Kiri,2,Berdiri,P4,4.266,2.078,1.335,15,P09,B_rata16
TE,Agem Kiri,2,Berdiri,T3,2.764,4.1,2.611,9,P09,B_rata16
TE,Agem Kiri,2,Berdiri,T5,4.358,1.7,0.234,7,P09,B_rata16
TE,Agem Kiri,2,Berdiri,T6,3.543,7.506,7.352,2,P09,B_rata16
TE,Agem Kiri,2,Gerak,C3,0.569,0.213,-2.414,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,C4,-0.017,-1.45,-0.854,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,F3,-0.251,-2.212,-1.206,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,F4,3.315,1.765,1.568,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,F7,0.06,-0.408,-0.246,2,P09,B_rata16
TE,Agem Kiri,2,Gerak,Fp1,0.346,-2.481,1.032,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,Fp2,1.536,0.766,1.576,1,P09,B_rata16
TE,Agem Kiri,2,Gerak,O1,-2.586,1.417,0.565,3,P09,B_rata16
TE,Agem Kiri,2,Gerak,O2,5.179,1.019,-1.539,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,P3,-1.958,1.831,-0.078,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,P4,2.918,-2.545,-2.656,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,T3,-0.919,0.212,-1.427,4,P09,B_rata16
TE,Agem Kiri,2,Gerak,T5,0.906,-4.4,-1.896,4,P09,B_rata16
TE,Agem Kiri,2,Naik,C3,4.714,8.407,4.826,2,P09,B_rata16
TE,Agem Kiri,2,Naik,C4,9.147,11.561,4.327,2,P09,B_rata16
TE,Agem Kiri,2,Naik,F3,3.171,2.102,-0.262,2,P09,B_rata16
TE,Agem Kiri,2,Naik,F4,4.714,8.074,4.005,2,P09,B_rata16
TE,Agem Kiri,2,Naik,Fp1,2.297,6.509,0.173,2,P09,B_rata16
TE,Agem Kiri,2,Naik,Fp2,5.236,9.506,4.953,2,P09,B_rata16
TE,Agem Kiri,2,Naik,O1,5.678,8.423,2.96,2,P09,B_rata16
TE,Agem Kiri,2,Naik,P3,3.539,7.425,4.429,2,P09,B_rata16
TE,Agem Kiri,2,Naik,P4,7.299,7.051,0.635,2,P09,B_rata16
TE,Agem Kiri,2,Naik,T4,-0.228,6.281,3.671,2,P09,B_rata16
TE,Agem Kiri,2,Naik,T5,5.724,9.723,6.39,2,P09,B_rata16
TE,Agem Kiri,2,Naik,T6,2.578,5.889,6.326,2,P09,B_rata16
TE,Agem Kiri,2,Tahan,C3,0.149,6.076,8.625,6,P09,B_rata16
TE,Agem Kiri,2,Tahan,C4,2.844,11.831,7.707,6,P09,B_rata16
TE,Agem Kiri,2,Tahan,F3,2.207,5.047,6.923,6,P09,B_rata16
TE,Agem Kiri,2,Tahan,F4,1.573,10.538,9.283,6,P09,B_rata16
TE,Agem Kiri,2,Tahan,F8,3.499,7.387,8.325,6,P09,B_rata16
TE,Agem Kiri,2,Tahan,Fp1,-0.698,5.314,-0.778,2,P09,B_rata16
TE,Agem Kiri,2,Tahan,Fp2,-1.134,8.82,5.815,4,P09,B_rata16
TE,Agem Kiri,2,Tahan,O1,7.01,6.082,5.074,1,P09,B_rata16
TE,Agem Kiri,2,Tahan,O2,-1.5,11.925,7.172,2,P09,B_rata16
TE,Agem Kiri,2,Tahan,P3,2.058,6.636,9.817,6,P09,B_rata16
TE,Agem Kiri,2,Tahan,P4,4.132,10.515,6.496,6,P09,B_rata16
TE,Agem Kiri,2,Tahan,T4,-0.795,7.734,6.527,6,P09,B_rata16
TE,Agem Kiri,2,Tahan,T5,0.185,7.814,6.552,2,P09,B_rata16
TE,Agem Kiri,2,Tahan,T6,0.975,6.07,6.708,6,P09,B_rata16
TE,Agem Kiri,3,Berdiri,C3,-1.79,-1.674,-0.805,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,C4,-4.674,-5.498,-4.386,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,F3,-3.338,-4.237,-3.894,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,F4,-3.637,-5.309,-1.393,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,F7,4.456,3.646,3.889,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,F8,-6.198,0.537,1.245,2,P09,B_rata16
TE,Agem Kiri,3,Berdiri,Fp1,-2.176,-1.429,1.55,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,Fp2,3.838,-4.996,3.542,3,P09,B_rata16
TE,Agem Kiri,3,Berdiri,O1,-3.175,-4.759,-4.994,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,O2,-2.18,-3.176,-2.447,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,P3,-1.829,-0.364,-0.645,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,P4,-1.303,-1.493,-2.838,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,T3,-3.356,-3.831,-1.927,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,T4,-5.045,-7.82,-2.094,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,T5,-3.183,-5.519,-2.527,11,P09,B_rata16
TE,Agem Kiri,3,Berdiri,T6,-3.539,-3.406,-1.318,5,P09,B_rata16
TE,Agem Kiri,3,Gerak,C3,5.252,3.572,1.67,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,C4,-9.884,-5.9,-2.549,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,F3,3.258,2.573,-0.35,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,F4,3.62,4.251,0.978,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,F7,4.223,3.803,3.515,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,F8,-0.364,3.625,3.371,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,Fp1,-2.032,2.617,1.043,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,O1,2.36,1.611,-2.513,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,O2,1.232,1.71,-2.069,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,P3,3.968,3.219,2.009,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,P4,3.055,3.599,-0.581,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,T3,0.894,1.352,-0.31,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,T4,0.91,0.592,-1.45,3,P09,B_rata16
TE,Agem Kiri,3,Gerak,T5,2.183,-0.02,-2.676,3,P09,B_rata16
