participant_id,kind,task,rep,phase,t0,channel,ptp_uv,flat_frac,clipping,label
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,167.55,T6,38.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,Fp1,47.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,F3,80.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,C3,83.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,P3,75.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,O1,92.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,F7,27.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,T3,114.3,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,T5,88.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,Fp2,20.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,F4,65.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,C4,103.9,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,P4,21.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,O2,18.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,F8,97.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,T4,27.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,168.55,T6,37.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,Fp1,61.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,F3,95.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,C3,87.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,P3,102.0,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,O1,104.7,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,F7,34.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,T3,113.9,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,T5,90.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,Fp2,17.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,F4,72.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,C4,95.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,P4,21.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,O2,20.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,F8,115.3,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,T4,27.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,169.55,T6,42.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,Fp1,51.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,F3,77.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,C3,78.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,P3,96.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,O1,90.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,F7,22.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,T3,100.6,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,T5,70.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,Fp2,23.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,F4,63.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,C4,79.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,P4,36.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,O2,17.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,F8,100.8,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,T4,35.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,170.55,T6,36.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,Fp1,52.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,F3,63.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,C3,62.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,P3,68.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,O1,89.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,F7,33.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,T3,71.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,T5,57.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,Fp2,22.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,F4,47.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,C4,54.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,P4,25.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,O2,10.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,F8,63.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,T4,24.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,171.55,T6,27.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,Fp1,50.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,F3,88.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,C3,67.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,P3,90.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,O1,77.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,F7,20.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,T3,97.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,T5,62.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,Fp2,25.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,F4,56.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,C4,79.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,P4,30.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,O2,11.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,F8,80.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,T4,27.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,172.55,T6,34.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,Fp1,46.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,F3,65.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,C3,66.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,P3,71.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,O1,66.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,F7,21.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,T3,84.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,T5,45.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,Fp2,23.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,F4,43.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,C4,55.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,P4,21.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,O2,14.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,F8,54.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,T4,26.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,173.55,T6,28.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,Fp1,40.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,F3,81.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,C3,49.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,P3,73.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,O1,66.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,F7,18.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,T3,55.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,T5,73.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,Fp2,22.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,F4,34.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,C4,40.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,P4,19.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,O2,16.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,F8,54.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,T4,26.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,174.55,T6,24.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,Fp1,41.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,F3,64.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,C3,58.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,P3,87.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,O1,69.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,F7,22.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,T3,69.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,T5,56.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,Fp2,23.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,F4,53.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,C4,62.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,P4,23.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,O2,11.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,F8,59.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,T4,20.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,175.55,T6,34.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,Fp1,49.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,F3,60.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,C3,54.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,P3,74.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,O1,76.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,F7,27.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,T3,84.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,T5,48.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,Fp2,18.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,F4,35.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,C4,47.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,P4,20.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,O2,8.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,F8,42.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,T4,20.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,176.55,T6,21.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,Fp1,35.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,F3,53.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,C3,62.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,P3,65.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,O1,69.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,F7,19.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,T3,76.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,T5,49.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,Fp2,18.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,F4,39.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,C4,51.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,P4,17.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,O2,11.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,F8,56.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,T4,17.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,177.55,T6,27.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,Fp1,37.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,F3,44.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,C3,44.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,P3,51.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,O1,59.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,F7,20.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,T3,53.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,T5,46.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,Fp2,20.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,F4,35.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,C4,40.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,P4,18.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,O2,12.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,F8,45.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,T4,16.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,178.55,T6,23.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,Fp1,34.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,F3,66.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,C3,47.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,P3,57.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,O1,52.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,F7,21.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,T3,52.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,T5,73.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,Fp2,15.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,F4,28.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,C4,58.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,P4,23.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,O2,15.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,F8,44.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,T4,28.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,179.55,T6,35.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,Fp1,80.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,F3,142.1,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,C3,118.0,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,P3,152.9,0.0,False,ekstrem
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,O1,101.3,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,F7,48.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,T3,156.0,0.0,False,ekstrem
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,T5,109.9,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,Fp2,25.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,F4,99.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,C4,149.9,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,P4,48.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,O2,19.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,F8,138.0,0.0,False,tinggi
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,T4,39.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,180.55,T6,65.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,Fp1,61.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,F3,59.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,C3,65.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,P3,62.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,O1,50.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,F7,53.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,T3,74.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,T5,56.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,Fp2,19.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,F4,53.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,C4,50.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,P4,27.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,O2,23.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,F8,71.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,T4,29.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,181.55,T6,21.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,Fp1,51.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,F3,50.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,C3,43.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,P3,51.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,O1,34.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,F7,37.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,T3,56.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,T5,49.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,Fp2,27.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,F4,35.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,C4,40.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,P4,16.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,O2,21.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,F8,48.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,T4,20.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,182.55,T6,23.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,Fp1,63.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,F3,50.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,C3,54.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,P3,43.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,O1,42.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,F7,46.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,T3,67.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,T5,60.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,Fp2,23.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,F4,36.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,C4,52.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,P4,19.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,O2,26.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,F8,59.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,T4,13.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,183.55,T6,26.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,Fp1,72.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,F3,49.2,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,C3,74.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,P3,31.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,O1,50.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,F7,65.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,T3,75.0,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,T5,87.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,Fp2,19.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,F4,35.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,C4,72.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,P4,22.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,O2,37.8,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,F8,58.3,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,T4,23.6,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,184.55,T6,30.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,Fp1,83.1,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,F3,28.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,C3,52.9,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,P3,14.7,0.25,False,datar
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,O1,60.7,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,F7,48.5,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,T3,55.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,T5,59.4,0.0,False,ok
P31,acuan,ISTIRAHAT UTAMA,,ACUAN,185.55,Fp2,18.8,0.0,False,ok
