metode,gerakan,rep,fase,kanal,theta_db,mu_db,beta_db,n_potongan,participant_id
B,Agem Kanan,1,Berdiri,F4,16.129,12.723,9.31,1,P08
B,Agem Kanan,1,Berdiri,T5,7.124,4.954,4.328,1,P08
B,Agem Kanan,1,Gerak,F3,-1.445,-3.707,-1.039,1,P08
B,Agem Kanan,1,Gerak,F8,-1.603,2.747,4.296,1,P08
B,Agem Kanan,1,Gerak,Fp2,2.672,2.644,6.715,1,P08
B,Agem Kanan,1,Gerak,T4,3.097,2.231,6.118,1,P08
B,Agem Kanan,1,Tahan,F4,11.205,11.895,11.713,1,P08
B,Agem Kanan,1,Tahan,O2,18.684,12.608,10.893,1,P08
B,Agem Kanan,2,Berdiri,C4,5.421,4.784,0.05,1,P08
B,Agem Kanan,2,Naik,Fp1,5.154,0.913,4.195,1,P08
B,Agem Kanan,2,Tahan,C3,3.253,1.502,1.638,1,P08
B,Agem Kanan,2,Tahan,F3,1.511,2.127,0.874,1,P08
B,Agem Kanan,2,Tahan,P3,2.052,1.501,2.024,1,P08
B,Agem Kanan,3,Gerak,F4,4.314,0.646,0.621,1,P08
B,Agem Kanan,3,Gerak,T5,8.096,1.822,0.082,1,P08
B,Agem Kanan,3,Naik,T5,-2.681,-2.535,-1.357,1,P08
B,Agem Kanan,3,Tahan,F3,-5.394,-7.037,-8.419,1,P08
B,Agem Kanan,3,Tahan,O1,-1.203,-3.459,-5.244,1,P08
B,Agem Kanan,4,Gerak,T5,8.992,4.472,-0.971,1,P08
B,Agem Kanan,4,Tahan,C3,1.161,2.361,0.424,1,P08
B,Agem Kanan,4,Tahan,C4,10.43,6.484,8.432,1,P08
B,Agem Kanan,4,Tahan,F7,-2.807,0.049,-1.568,1,P08
B,Agem Kanan,4,Tahan,Fp1,-4.688,-2.083,-4.626,1,P08
B,Agem Kanan,4,Tahan,P3,3.947,3.56,0.248,1,P08
B,Agem Kanan,4,Tahan,T5,9.883,5.198,1.788,1,P08
B,Agem Kiri,1,Gerak,C4,-1.648,10.506,-1.132,1,P08
B,Agem Kiri,1,Gerak,F4,7.98,12.905,4.305,1,P08
B,Agem Kiri,1,Gerak,P4,3.907,5.403,0.206,1,P08
B,Agem Kiri,1,Gerak,T4,10.738,14.073,4.948,1,P08
B,Agem Kiri,1,Gerak,T5,10.528,11.925,0.993,1,P08
B,Agem Kiri,1,Naik,F4,9.321,6.931,5.804,1,P08
B,Agem Kiri,1,Naik,O2,10.448,12.611,9.052,1,P08
B,Agem Kiri,1,Naik,P3,-3.617,0.69,-0.476,1,P08
B,Agem Kiri,1,Naik,T5,0.362,2.531,0.538,1,P08
B,Agem Kiri,1,Tahan,F7,-2.589,-3.188,-2.851,1,P08
B,Agem Kiri,1,Tahan,F8,9.414,5.972,5.633,1,P08
B,Agem Kiri,1,Tahan,O1,0.288,0.727,0.694,1,P08
B,Agem Kiri,2,Berdiri,C4,4.159,5.67,6.394,1,P08
B,Agem Kiri,2,Berdiri,P4,9.304,4.34,-0.303,1,P08
B,Agem Kiri,2,Gerak,C4,6.625,4.902,-2.333,1,P08
B,Agem Kiri,2,Gerak,F8,12.068,6.659,4.13,1,P08
B,Agem Kiri,2,Gerak,O2,10.075,12.18,6.353,1,P08
B,Agem Kiri,2,Gerak,P4,5.459,-0.916,-3.314,1,P08
B,Agem Kiri,2,Gerak,T4,12.506,10.752,8.536,1,P08
B,Agem Kiri,2,Gerak,T6,-2.416,-3.923,-8.154,1,P08
B,Agem Kiri,2,Naik,C3,-1.13,0.568,0.707,1,P08
B,Agem Kiri,2,Naik,P3,-7.534,-3.493,-5.789,1,P08
B,Agem Kiri,2,Tahan,F4,10.083,11.558,12.923,1,P08
B,Agem Kiri,2,Tahan,F7,-1.258,-3.0,-0.356,1,P08
B,Agem Kiri,2,Tahan,O1,-0.193,3.679,3.879,1,P08
B,Agem Kiri,2,Tahan,O2,9.137,11.349,12.088,1,P08
B,Agem Kiri,2,Tahan,T3,-2.883,-3.513,-2.32,1,P08
B,Agem Kiri,3,Berdiri,T5,17.212,14.347,7.037,1,P08
B,Agem Kiri,3,Naik,F7,-3.412,-5.674,-2.866,1,P08
B,Agem Kiri,3,Naik,T3,-4.922,-5.337,-3.054,1,P08
B,Agem Kiri,3,Tahan,C3,5.549,2.24,1.893,1,P08
B,Agem Kiri,3,Tahan,Fp1,5.407,-2.584,0.6,1,P08
B,Agem Kiri,3,Tahan,P3,4.45,0.994,0.895,1,P08
B,Agem Kiri,3,Tahan,T5,11.538,2.565,1.783,1,P08
B,Agem Kiri,4,Gerak,P4,8.542,9.573,5.263,1,P08
B,Agem Kiri,4,Naik,C3,-1.725,-2.683,-2.117,1,P08
B,Agem Kiri,4,Naik,C4,5.97,3.122,3.474,1,P08
B,Agem Kiri,4,Naik,F7,-4.873,-4.925,-3.128,1,P08
B,Agem Kiri,4,Naik,P3,-3.909,-4.32,-4.019,1,P08
B,Agem Kiri,4,Naik,P4,9.375,6.028,5.328,1,P08
B,Agem Kiri,4,Naik,T3,-6.339,-5.129,-4.679,1,P08
B,Agem Kiri,4,Naik,T5,8.469,8.561,5.5,1,P08
B,Agem Kiri,4,Tahan,C3,0.431,-1.462,-3.511,1,P08
B,Agem Kiri,4,Tahan,F3,-1.127,-2.753,-0.773,1,P08
B,Agem Kiri,4,Tahan,F4,11.342,11.792,9.398,1,P08
B,Agem Kiri,4,Tahan,P3,-2.709,-4.251,-8.154,1,P08
B,Agem Kiri,4,Tahan,T6,4.497,5.877,-0.34,1,P08
B,Ngeed,1,Berdiri,C3,1.646,3.033,0.774,1,P08
B,Ngeed,1,Berdiri,F3,2.429,4.309,1.288,1,P08
B,Ngeed,1,Berdiri,F4,10.652,10.967,6.499,1,P08
B,Ngeed,1,Berdiri,F8,10.465,6.609,4.38,1,P08
B,Ngeed,1,Berdiri,P3,2.11,2.42,0.249,1,P08
B,Ngeed,1,Berdiri,T4,11.509,6.358,6.876,1,P08
B,Ngeed,1,Berdiri,T6,4.956,-0.711,-2.418,1,P08
B,Ngeed,1,Gerak,C3,2.989,5.653,1.915,1,P08
B,Ngeed,1,Gerak,F8,2.328,3.129,-0.395,1,P08
B,Ngeed,1,Gerak,Fp2,2.194,6.152,4.008,1,P08
B,Ngeed,1,Gerak,P3,0.831,1.97,-0.221,1,P08
B,Ngeed,1,Gerak,T4,2.581,3.813,2.133,1,P08
B,Ngeed,1,Naik,C3,1.92,-5.052,-1.202,1,P08
B,Ngeed,1,Naik,F3,4.503,-1.128,1.213,1,P08
B,Ngeed,1,Naik,Fp2,4.512,1.225,4.7,1,P08
B,Ngeed,1,Naik,T4,0.953,-1.322,1.882,1,P08
B,Ngeed,1,Tahan,C4,-2.244,-2.031,-1.299,1,P08
B,Ngeed,1,Tahan,F4,6.308,0.934,1.563,1,P08
B,Ngeed,1,Tahan,F8,1.958,-2.48,0.338,1,P08
B,Ngeed,1,Tahan,O2,17.954,16.556,12.14,1,P08
B,Ngeed,1,Tahan,P4,4.751,2.445,0.238,1,P08
B,Ngeed,1,Tahan,T4,5.684,0.146,1.015,1,P08
B,Ngeed,1,Tahan,T5,-2.987,-3.262,-2.242,1,P08
B,Ngeed,1,Tahan,T6,-0.501,-11.322,-7.881,1,P08
B,Ngeed,2,Berdiri,F8,2.078,3.745,5.641,1,P08
B,Ngeed,2,Berdiri,T4,4.502,8.679,7.493,1,P08
B,Ngeed,2,Gerak,C3,-0.343,-3.2,-5.344,1,P08
B,Ngeed,2,Gerak,F3,5.452,3.014,-0.879,1,P08
B,Ngeed,2,Gerak,F7,7.043,4.242,0.379,1,P08
B,Ngeed,2,Gerak,F8,-0.266,-8.387,-6.185,1,P08
B,Ngeed,2,Gerak,Fp1,4.428,3.391,1.008,1,P08
B,Ngeed,2,Gerak,Fp2,5.604,-0.447,-0.751,1,P08
B,Ngeed,2,Gerak,T3,6.312,4.906,0.483,1,P08
B,Ngeed,2,Gerak,T4,4.308,-1.366,1.271,1,P08
B,Ngeed,2,Naik,Fp2,2.362,7.824,6.634,1,P08
B,Ngeed,2,Naik,T4,1.271,6.197,5.096,1,P08
B,Ngeed,2,Tahan,F4,9.054,10.756,6.626,1,P08
B,Ngeed,2,Tahan,F8,11.087,5.5,5.486,1,P08
B,Ngeed,2,Tahan,Fp1,-6.373,-6.472,-3.242,1,P08
B,Ngeed,2,Tahan,O2,14.693,13.672,9.003,1,P08
B,Ngeed,2,Tahan,P3,0.61,4.53,2.494,1,P08
B,Ngeed,2,Tahan,T4,10.594,8.421,9.511,1,P08
B,Ngeed,2,Tahan,T5,2.171,4.387,4.59,1,P08
B,Ngeed,2,Tahan,T6,4.593,2.716,-2.078,1,P08
B,Ngeed,3,Berdiri,F4,16.372,15.536,6.304,1,P08
B,Ngeed,3,Berdiri,F8,6.208,8.44,4.712,1,P08
B,Ngeed,3,Berdiri,T5,7.72,1.326,-0.244,1,P08
B,Ngeed,3,Gerak,C4,3.611,3.507,-1.364,1,P08
B,Ngeed,3,Gerak,F4,12.128,10.076,6.961,1,P08
B,Ngeed,3,Gerak,F8,8.935,6.028,2.822,1,P08
B,Ngeed,3,Gerak,Fp2,7.991,4.874,2.458,1,P08
B,Ngeed,3,Gerak,O2,7.683,6.759,2.909,1,P08
B,Ngeed,3,Gerak,P4,3.363,2.831,-0.845,1,P08
B,Ngeed,3,Gerak,T4,9.57,8.118,6.218,1,P08
B,Ngeed,3,Naik,C4,5.441,4.744,2.206,1,P08
B,Ngeed,3,Naik,F3,4.839,5.13,0.199,1,P08
B,Ngeed,3,Naik,F4,-0.445,-1.493,0.727,1,P08
B,Ngeed,3,Naik,F8,3.186,3.66,1.193,1,P08
B,Ngeed,3,Naik,Fp1,0.246,-0.069,-1.841,1,P08
B,Ngeed,3,Naik,Fp2,2.938,-0.314,3.483,1,P08
B,Ngeed,3,Naik,O2,1.423,3.078,3.996,1,P08
B,Ngeed,3,Naik,P3,5.529,5.985,0.807,1,P08
B,Ngeed,3,Naik,P4,2.895,2.019,1.828,1,P08
B,Ngeed,3,Naik,T4,3.439,2.002,1.386,1,P08
B,Ngeed,3,Naik,T5,2.873,0.832,-2.167,1,P08
B,Ngeed,3,Naik,T6,-7.576,-5.245,-7.213,1,P08
B,Ngeed,3,Tahan,C4,-1.674,-6.117,-3.355,1,P08
B,Ngeed,3,Tahan,F4,13.114,10.111,9.349,1,P08
B,Ngeed,3,Tahan,F8,11.617,5.337,4.988,1,P08
B,Ngeed,3,Tahan,Fp1,2.409,-2.869,-4.084,1,P08
B,Ngeed,3,Tahan,O1,3.718,-1.139,-0.961,1,P08
B,Ngeed,3,Tahan,O2,13.637,14.316,10.894,1,P08
B,Ngeed,3,Tahan,P4,4.611,-0.342,-2.126,1,P08
B,Ngeed,3,Tahan,T3,-0.309,-3.519,-4.017,1,P08
B,Ngeed,4,Berdiri,F4,16.886,12.75,11.289,1,P08
B,Ngeed,4,Berdiri,O2,18.437,11.555,11.453,1,P08
B,Ngeed,4,Berdiri,P4,8.286,5.558,7.327,1,P08
B,Ngeed,4,Berdiri,T5,4.813,0.87,2.017,1,P08
B,Ngeed,4,Berdiri,T6,8.764,0.855,1.119,1,P08
B,Ngeed,4,Gerak,F4,1.041,0.066,-0.817,1,P08
B,Ngeed,4,Gerak,F8,9.716,3.796,3.492,1,P08
B,Ngeed,4,Gerak,Fp2,8.271,2.936,2.825,1,P08
B,Ngeed,4,Gerak,P4,11.729,4.065,4.28,1,P08
B,Ngeed,4,Gerak,T4,10.154,2.558,3.691,1,P08
B,Ngeed,4,Gerak,T5,8.719,2.47,-0.317,1,P08
B,Ngeed,4,Gerak,T6,10.526,-2.19,-2.731,1,P08
B,Ngeed,4,Naik,C3,-1.448,0.392,0.352,1,P08
B,Ngeed,4,Naik,C4,0.33,2.387,2.601,1,P08
B,Ngeed,4,Naik,F3,-3.504,-1.39,-1.08,1,P08
B,Ngeed,4,Naik,F4,-2.055,2.09,1.833,1,P08
B,Ngeed,4,Naik,F7,-0.586,0.363,0.156,1,P08
B,Ngeed,4,Naik,F8,-2.869,0.171,0.844,1,P08
B,Ngeed,4,Naik,Fp1,-1.526,-0.656,-0.745,1,P08
B,Ngeed,4,Naik,Fp2,-0.439,1.621,0.25,1,P08
B,Ngeed,4,Naik,O2,3.587,2.186,1.749,1,P08
B,Ngeed,4,Naik,P3,-1.374,0.479,0.898,1,P08
B,Ngeed,4,Naik,P4,0.373,1.762,0.857,1,P08
B,Ngeed,4,Naik,T3,-0.06,2.663,2.507,1,P08
B,Ngeed,4,Naik,T4,3.217,1.418,1.074,1,P08
B,Ngeed,4,Naik,T5,-3.401,0.146,-0.184,1,P08
B,Ngeed,4,Naik,T6,-6.482,-3.878,-4.79,1,P08
B,Ngeed,4,Tahan,C3,-1.401,-2.18,-3.694,1,P08
B,Ngeed,4,Tahan,C4,5.386,8.898,8.721,1,P08
B,Ngeed,4,Tahan,F4,5.837,10.37,9.94,1,P08
B,Ngeed,4,Tahan,F8,6.212,8.489,8.206,1,P08
B,Ngeed,4,Tahan,Fp2,7.256,7.111,6.134,1,P08
B,Ngeed,4,Tahan,O1,-2.51,-1.695,-2.392,1,P08
B,Ngeed,4,Tahan,O2,11.539,13.431,13.188,1,P08
B,Ngeed,4,Tahan,P3,-6.287,-5.662,-5.22,1,P08
B,Ngeed,4,Tahan,P4,7.555,10.289,11.799,1,P08
B,Ngeed,4,Tahan,T5,6.975,3.388,2.355,1,P08
B,Ngeed,4,Tahan,T6,8.543,3.738,3.386,1,P08
E,Agem Kanan,1,Berdiri,C3,0.829,3.209,3.252,8,P08
E,Agem Kanan,1,Berdiri,C4,0.519,1.453,1.874,17,P08
E,Agem Kanan,1,Berdiri,F3,3.393,0.358,2.629,4,P08
E,Agem Kanan,1,Berdiri,F4,10.931,9.236,6.75,15,P08
E,Agem Kanan,1,Berdiri,F7,-1.191,-2.405,1.114,4,P08
E,Agem Kanan,1,Berdiri,F8,5.611,4.371,4.539,17,P08
E,Agem Kanan,1,Berdiri,Fp1,0.082,0.808,-0.039,9,P08
E,Agem Kanan,1,Berdiri,Fp2,2.246,2.586,1.503,14,P08
E,Agem Kanan,1,Berdiri,O1,-3.003,-4.706,-2.649,5,P08
E,Agem Kanan,1,Berdiri,O2,8.355,7.135,4.498,14,P08
E,Agem Kanan,1,Berdiri,P3,1.746,4.096,3.411,11,P08
E,Agem Kanan,1,Berdiri,P4,4.753,3.922,4.169,16,P08
E,Agem Kanan,1,Berdiri,T3,-0.495,-2.961,0.165,5,P08
E,Agem Kanan,1,Berdiri,T4,4.077,7.241,3.516,15,P08
E,Agem Kanan,1,Berdiri,T5,4.34,3.005,3.547,20,P08
E,Agem Kanan,1,Berdiri,T6,9.458,1.512,0.422,16,P08
E,Agem Kanan,1,Gerak,C3,3.171,2.106,1.592,2,P08
E,Agem Kanan,1,Gerak,F3,-0.61,-2.805,-0.467,2,P08
E,Agem Kanan,1,Gerak,F8,0.106,-0.006,3.069,4,P08
E,Agem Kanan,1,Gerak,Fp2,3.951,2.909,7.107,3,P08
E,Agem Kanan,1,Gerak,O2,6.119,8.794,7.568,1,P08
E,Agem Kanan,1,Gerak,P3,1.394,2.764,1.988,5,P08
E,Agem Kanan,1,Gerak,T4,6.641,2.878,6.344,3,P08
E,Agem Kanan,1,Naik,F7,0.936,5.48,-1.747,1,P08
E,Agem Kanan,1,Naik,F8,2.637,7.968,3.433,2,P08
E,Agem Kanan,1,Naik,Fp2,0.274,8.064,4.849,1,P08
E,Agem Kanan,1,Naik,T3,0.459,4.412,-2.551,1,P08
E,Agem Kanan,1,Naik,T4,6.277,12.359,5.887,2,P08
E,Agem Kanan,1,Tahan,C3,-4.563,2.132,-0.003,5,P08
E,Agem Kanan,1,Tahan,C4,1.024,3.099,1.345,6,P08
E,Agem Kanan,1,Tahan,F3,-6.194,-0.693,-1.82,2,P08
E,Agem Kanan,1,Tahan,F4,7.924,6.212,8.084,8,P08
E,Agem Kanan,1,Tahan,F7,-6.08,-4.119,-3.478,9,P08
E,Agem Kanan,1,Tahan,F8,5.89,10.275,5.94,3,P08
E,Agem Kanan,1,Tahan,Fp1,-3.135,-3.968,-2.649,5,P08
E,Agem Kanan,1,Tahan,Fp2,4.093,7.691,3.607,4,P08
E,Agem Kanan,1,Tahan,O1,-3.443,-1.169,-0.832,8,P08
E,Agem Kanan,1,Tahan,O2,13.324,8.054,6.302,8,P08
E,Agem Kanan,1,Tahan,P3,-1.656,4.366,1.977,2,P08
E,Agem Kanan,1,Tahan,P4,2.22,4.437,2.497,6,P08
E,Agem Kanan,1,Tahan,T3,-2.166,0.676,1.767,7,P08
E,Agem Kanan,1,Tahan,T4,10.425,10.25,7.143,5,P08
E,Agem Kanan,1,Tahan,T5,9.38,8.461,6.574,15,P08
E,Agem Kanan,1,Tahan,T6,0.313,0.755,-1.118,6,P08
E,Agem Kanan,2,Berdiri,C3,1.469,1.236,-0.591,18,P08
E,Agem Kanan,2,Berdiri,C4,-0.497,-0.411,-1.533,13,P08
E,Agem Kanan,2,Berdiri,F3,0.459,1.1,-1.633,13,P08
E,Agem Kanan,2,Berdiri,F4,9.562,8.883,5.281,27,P08
E,Agem Kanan,2,Berdiri,F7,0.773,2.544,-0.156,12,P08
E,Agem Kanan,2,Berdiri,F8,5.124,2.565,1.113,23,P08
E,Agem Kanan,2,Berdiri,Fp1,-1.635,-4.904,-5.01,3,P08
E,Agem Kanan,2,Berdiri,Fp2,1.933,0.554,1.249,17,P08
E,Agem Kanan,2,Berdiri,O1,1.225,0.964,-0.639,10,P08
E,Agem Kanan,2,Berdiri,O2,4.407,6.911,3.594,25,P08
E,Agem Kanan,2,Berdiri,P3,1.13,-0.281,-1.725,22,P08
E,Agem Kanan,2,Berdiri,P4,2.303,1.237,0.22,13,P08
E,Agem Kanan,2,Berdiri,T3,0.659,0.219,-1.147,10,P08
E,Agem Kanan,2,Berdiri,T4,7.282,5.169,3.399,18,P08
E,Agem Kanan,2,Berdiri,T5,2.774,1.414,1.416,17,P08
E,Agem Kanan,2,Berdiri,T6,1.948,-1.414,-1.701,24,P08
E,Agem Kanan,2,Gerak,C3,2.583,5.268,0.785,3,P08
E,Agem Kanan,2,Gerak,F3,-4.12,-7.411,-8.461,1,P08
E,Agem Kanan,2,Gerak,F7,3.211,3.488,1.263,2,P08
E,Agem Kanan,2,Gerak,F8,0.451,2.455,-2.313,2,P08
E,Agem Kanan,2,Gerak,Fp1,1.53,3.406,2.963,2,P08
E,Agem Kanan,2,Gerak,Fp2,2.148,0.679,-4.129,2,P08
E,Agem Kanan,2,Gerak,P3,-0.766,1.388,-2.864,3,P08
E,Agem Kanan,2,Gerak,T3,5.062,5.399,2.333,1,P08
E,Agem Kanan,2,Gerak,T4,3.736,3.965,0.321,2,P08
E,Agem Kanan,2,Naik,F7,-8.236,-15.373,-14.642,1,P08
E,Agem Kanan,2,Naik,Fp1,5.521,0.458,6.146,2,P08
E,Agem Kanan,2,Naik,Fp2,1.434,2.073,0.219,1,P08
E,Agem Kanan,2,Naik,O1,-3.203,-1.659,-5.441,2,P08
E,Agem Kanan,2,Naik,T4,6.501,2.311,2.999,1,P08
E,Agem Kanan,2,Naik,T6,-4.962,-8.528,-10.335,1,P08
E,Agem Kanan,2,Tahan,C3,0.413,1.878,1.212,17,P08
E,Agem Kanan,2,Tahan,C4,-0.252,0.72,0.948,16,P08
E,Agem Kanan,2,Tahan,F3,-1.067,0.841,-0.589,15,P08
E,Agem Kanan,2,Tahan,F4,3.69,3.486,1.722,11,P08
E,Agem Kanan,2,Tahan,F7,-0.395,0.043,-0.137,14,P08
E,Agem Kanan,2,Tahan,F8,8.685,7.602,4.693,16,P08
E,Agem Kanan,2,Tahan,Fp1,0.248,0.68,0.916,6,P08
E,Agem Kanan,2,Tahan,Fp2,3.484,4.655,2.292,10,P08
E,Agem Kanan,2,Tahan,O1,-2.068,0.746,0.273,10,P08
E,Agem Kanan,2,Tahan,O2,6.244,9.959,8.275,20,P08
E,Agem Kanan,2,Tahan,P3,-1.189,1.835,1.068,17,P08
E,Agem Kanan,2,Tahan,P4,4.089,4.112,5.276,18,P08
E,Agem Kanan,2,Tahan,T3,-3.339,-0.807,-0.424,10,P08
E,Agem Kanan,2,Tahan,T4,6.994,6.75,4.034,18,P08
E,Agem Kanan,2,Tahan,T5,-0.592,1.64,1.207,20,P08
E,Agem Kanan,2,Tahan,T6,10.467,7.49,0.616,20,P08
E,Agem Kanan,3,Berdiri,C3,-8.941,-9.421,-12.004,5,P08
E,Agem Kanan,3,Berdiri,C4,4.611,2.423,0.301,21,P08
E,Agem Kanan,3,Berdiri,F4,3.846,2.419,0.885,20,P08
E,Agem Kanan,3,Berdiri,F8,7.718,3.139,1.19,20,P08
E,Agem Kanan,3,Berdiri,Fp1,0.721,-1.243,-3.765,5,P08
E,Agem Kanan,3,Berdiri,Fp2,4.866,1.487,-0.769,20,P08
E,Agem Kanan,3,Berdiri,O1,-2.821,-4.669,-6.0,10,P08
E,Agem Kanan,3,Berdiri,O2,8.68,8.269,4.363,21,P08
E,Agem Kanan,3,Berdiri,P3,-14.511,-16.475,-15.268,2,P08
E,Agem Kanan,3,Berdiri,P4,5.755,1.211,0.443,21,P08
E,Agem Kanan,3,Berdiri,T3,-2.716,-5.131,-4.572,5,P08
E,Agem Kanan,3,Berdiri,T4,6.967,2.949,2.07,14,P08
E,Agem Kanan,3,Berdiri,T5,0.524,-1.242,-1.945,14,P08
E,Agem Kanan,3,Berdiri,T6,1.266,-1.469,-3.833,20,P08
E,Agem Kanan,3,Gerak,C3,-18.529,-19.884,-18.253,1,P08
E,Agem Kanan,3,Gerak,C4,-3.027,-1.399,2.228,1,P08
E,Agem Kanan,3,Gerak,F3,3.811,0.781,-0.851,3,P08
E,Agem Kanan,3,Gerak,F4,6.198,2.217,1.029,3,P08
E,Agem Kanan,3,Gerak,F8,-3.026,-3.103,-0.465,1,P08
E,Agem Kanan,3,Gerak,Fp2,-4.494,1.213,-2.79,1,P08
E,Agem Kanan,3,Gerak,O1,-12.588,-15.092,-14.034,1,P08
E,Agem Kanan,3,Gerak,O2,1.389,-3.788,1.871,1,P08
E,Agem Kanan,3,Gerak,P4,2.752,-0.633,3.504,1,P08
E,Agem Kanan,3,Gerak,T4,-0.728,-2.098,0.577,1,P08
E,Agem Kanan,3,Gerak,T5,10.306,7.452,2.04,6,P08
E,Agem Kanan,3,Gerak,T6,-8.024,-6.705,-5.962,1,P08
E,Agem Kanan,3,Naik,C3,-12.167,-4.413,-7.15,1,P08
E,Agem Kanan,3,Naik,C4,-4.147,-8.213,-5.134,1,P08
E,Agem Kanan,3,Naik,F3,-3.873,-3.196,-6.114,1,P08
E,Agem Kanan,3,Naik,F4,3.113,2.59,-0.992,1,P08
E,Agem Kanan,3,Naik,F7,-8.333,-5.58,-7.799,1,P08
E,Agem Kanan,3,Naik,Fp1,-6.841,-7.704,-6.899,2,P08
E,Agem Kanan,3,Naik,Fp2,-2.247,-5.141,-2.477,1,P08
E,Agem Kanan,3,Naik,O2,0.108,6.794,2.157,1,P08
E,Agem Kanan,3,Naik,P3,-3.324,-3.581,-2.686,2,P08
E,Agem Kanan,3,Naik,P4,10.718,1.253,5.263,1,P08
E,Agem Kanan,3,Naik,T3,-7.343,-6.089,-6.582,1,P08
E,Agem Kanan,3,Naik,T4,-2.787,-1.689,-0.925,1,P08
E,Agem Kanan,3,Naik,T5,-3.017,-3.268,-1.455,3,P08
E,Agem Kanan,3,Naik,T6,1.395,-6.562,-6.962,1,P08
E,Agem Kanan,3,Tahan,C3,-3.371,-4.202,-4.577,17,P08
E,Agem Kanan,3,Tahan,C4,2.566,0.649,0.835,12,P08
E,Agem Kanan,3,Tahan,F3,-6.417,-6.138,-6.748,18,P08
E,Agem Kanan,3,Tahan,F4,9.586,5.182,3.804,8,P08
E,Agem Kanan,3,Tahan,F7,-3.351,-5.74,-5.995,17,P08
E,Agem Kanan,3,Tahan,F8,12.091,7.863,5.909,5,P08
E,Agem Kanan,3,Tahan,Fp1,-9.37,-11.424,-10.41,14,P08
E,Agem Kanan,3,Tahan,Fp2,3.511,3.071,-0.42,9,P08
E,Agem Kanan,3,Tahan,O1,-1.164,-2.452,-3.898,18,P08
E,Agem Kanan,3,Tahan,O2,11.316,9.982,11.581,15,P08
E,Agem Kanan,3,Tahan,P3,-3.868,-5.175,-5.221,17,P08
E,Agem Kanan,3,Tahan,P4,10.39,6.441,5.872,12,P08
E,Agem Kanan,3,Tahan,T3,-3.108,-4.824,-5.121,17,P08
E,Agem Kanan,3,Tahan,T4,6.099,4.978,5.86,12,P08
E,Agem Kanan,3,Tahan,T5,4.41,0.476,0.171,16,P08
E,Agem Kanan,3,Tahan,T6,3.575,-0.06,-5.139,8,P08
E,Agem Kanan,4,Berdiri,C3,-1.692,-2.216,-4.659,22,P08
E,Agem Kanan,4,Berdiri,C4,6.42,7.064,2.509,16,P08
E,Agem Kanan,4,Berdiri,F3,-2.632,-3.116,-4.942,13,P08
E,Agem Kanan,4,Berdiri,F4,10.239,6.499,5.371,18,P08
E,Agem Kanan,4,Berdiri,F7,-1.899,-2.638,-3.057,17,P08
E,Agem Kanan,4,Berdiri,F8,8.247,6.798,2.577,16,P08
E,Agem Kanan,4,Berdiri,Fp1,-4.057,-5.278,-4.149,13,P08
E,Agem Kanan,4,Berdiri,Fp2,3.735,1.313,-0.996,11,P08
E,Agem Kanan,4,Berdiri,O1,-9.128,-4.732,-7.822,12,P08
E,Agem Kanan,4,Berdiri,O2,10.379,10.214,4.61,13,P08
E,Agem Kanan,4,Berdiri,P3,-2.013,-1.952,-5.169,17,P08
E,Agem Kanan,4,Berdiri,P4,7.59,5.722,1.963,17,P08
E,Agem Kanan,4,Berdiri,T3,0.413,-1.014,-2.282,9,P08
E,Agem Kanan,4,Berdiri,T4,6.79,3.827,2.995,12,P08
E,Agem Kanan,4,Berdiri,T5,9.465,6.003,1.737,19,P08
E,Agem Kanan,4,Berdiri,T6,7.879,0.949,-1.33,17,P08
E,Agem Kanan,4,Gerak,C3,-3.659,-7.189,-2.328,1,P08
E,Agem Kanan,4,Gerak,C4,0.061,-4.369,-3.708,1,P08
E,Agem Kanan,4,Gerak,F3,-13.843,-15.449,-10.878,1,P08
E,Agem Kanan,4,Gerak,F4,6.616,2.715,0.075,2,P08
E,Agem Kanan,4,Gerak,F7,-10.679,-11.511,-9.715,1,P08
E,Agem Kanan,4,Gerak,F8,-1.683,-1.68,-3.155,1,P08
E,Agem Kanan,4,Gerak,Fp1,-6.485,-6.573,-5.197,2,P08
E,Agem Kanan,4,Gerak,Fp2,-0.957,-4.925,-2.606,1,P08
E,Agem Kanan,4,Gerak,O1,-9.856,-17.833,-11.73,1,P08
E,Agem Kanan,4,Gerak,O2,4.061,3.88,-0.712,1,P08
E,Agem Kanan,4,Gerak,P3,4.377,2.582,1.767,4,P08
E,Agem Kanan,4,Gerak,P4,0.763,-4.581,-1.463,1,P08
E,Agem Kanan,4,Gerak,T3,-17.599,-22.858,-22.2,1,P08
E,Agem Kanan,4,Gerak,T4,3.01,2.133,3.401,1,P08
E,Agem Kanan,4,Gerak,T5,12.4,6.74,-0.029,4,P08
E,Agem Kanan,4,Gerak,T6,-1.361,-4.169,-5.666,1,P08
E,Agem Kanan,4,Naik,C3,-13.129,-10.48,-10.427,1,P08
E,Agem Kanan,4,Naik,F3,-14.085,-10.94,-8.26,1,P08
E,Agem Kanan,4,Naik,F4,1.997,1.848,-1.381,1,P08
E,Agem Kanan,4,Naik,F7,-9.867,-2.492,-0.626,1,P08
E,Agem Kanan,4,Naik,Fp1,-8.113,-4.983,1.559,1,P08
E,Agem Kanan,4,Naik,O2,8.92,9.449,8.384,1,P08
E,Agem Kanan,4,Naik,P4,5.807,3.639,2.099,1,P08
