gerakan,rep,fase,bagian,mulai,dalam_fase,delta_db,otot_db,mu_sm_db,beta_sm_db,pct_kanal_bersih,sm_bersih,participant_id
Agem Kanan,2,Berdiri,tengah,67.452,True,2.456,-1.474,-1.927,-1.602,93.75,True,P08
Agem Kanan,2,Berdiri,tengah,67.702,True,3.09,-1.256,-3.387,-0.623,93.75,True,P08
Agem Kanan,2,Berdiri,akhir,67.952,True,2.984,-2.51,1.829,-0.744,93.75,True,P08
Agem Kanan,2,Berdiri,akhir,68.202,True,1.584,-0.837,-0.07,-1.652,93.75,True,P08
Agem Kanan,2,Berdiri,akhir,68.452,True,2.445,-1.505,-1.003,-2.547,93.75,True,P08
Agem Kanan,2,Berdiri,akhir,68.702,True,0.257,-2.836,-1.072,-1.847,81.25,True,P08
Agem Kanan,2,Berdiri,akhir,68.952,True,-1.646,-1.262,-2.185,-2.121,75.0,True,P08
Agem Kanan,2,Berdiri,akhir,69.202,True,-0.141,0.668,-0.08,-0.983,68.75,True,P08
Agem Kanan,2,Berdiri,akhir,69.452,True,0.794,-0.68,-5.116,-3.38,68.75,True,P08
Agem Kanan,2,Berdiri,akhir,69.702,True,1.732,-2.294,-5.295,-5.752,68.75,True,P08
Agem Kanan,2,Berdiri,akhir,69.952,False,0.869,-2.379,-3.96,0.319,62.5,True,P08
Agem Kanan,2,Berdiri,akhir,70.202,False,0.111,-0.452,-3.42,-0.075,62.5,True,P08
Agem Kiri,1,Gerak,pra-onset,69.812,False,2.144,-3.776,-5.885,-6.121,68.75,True,P08
Agem Kiri,1,Gerak,pra-onset,70.062,False,2.009,-1.314,-3.571,0.872,62.5,True,P08
Agem Kiri,1,Gerak,awal,70.312,True,1.273,0.519,-4.151,-1.657,62.5,True,P08
Agem Kiri,1,Gerak,awal,70.562,True,4.721,-0.662,2.878,-4.118,37.5,True,P08
Agem Kiri,1,Gerak,awal,70.812,True,10.125,1.211,13.286,-1.103,31.25,True,P08
Agem Kiri,1,Gerak,awal,71.062,True,16.13,1.818,12.894,2.903,18.75,True,P08
Agem Kiri,1,Gerak,tengah,71.312,True,16.114,1.867,4.011,1.99,25.0,True,P08
Agem Kiri,1,Gerak,tengah,71.562,True,13.892,5.624,6.549,-0.761,18.75,True,P08
Agem Kiri,1,Gerak,tengah,71.812,True,10.711,4.803,10.831,-1.042,31.25,True,P08
Agem Kiri,1,Gerak,tengah,72.062,True,8.899,2.379,10.238,-0.482,31.25,True,P08
Agem Kiri,1,Gerak,akhir,72.312,True,9.113,3.748,7.563,1.886,37.5,True,P08
Agem Kiri,1,Gerak,akhir,72.562,False,2.753,1.176,-3.867,-0.918,37.5,True,P08
Agem Kiri,1,Gerak,akhir,72.812,False,10.562,1.693,-8.571,-3.561,25.0,True,P08
Agem Kiri,1,Tahan,pra-onset,72.439,False,7.073,1.105,3.417,0.769,37.5,True,P08
Agem Kiri,1,Tahan,pra-onset,72.689,False,4.739,0.782,-8.357,-2.254,37.5,True,P08
Agem Kiri,1,Tahan,awal,72.939,True,12.935,3.264,,,18.75,False,P08
Agem Kiri,1,Tahan,awal,73.189,True,12.405,0.018,,,25.0,False,P08
Agem Kiri,1,Tahan,awal,73.439,True,9.831,-0.315,,,25.0,False,P08
Agem Kiri,1,Tahan,awal,73.689,True,5.242,0.311,,,31.25,False,P08
Agem Kiri,1,Tahan,awal,73.939,True,0.677,3.41,,,31.25,False,P08
Agem Kiri,1,Tahan,awal,74.189,True,0.835,4.075,,,31.25,False,P08
Agem Kiri,1,Tahan,awal,74.439,True,1.365,2.475,,,43.75,False,P08
Agem Kiri,1,Tahan,tengah,74.689,True,3.381,0.46,-19.151,-16.695,31.25,True,P08
Agem Kiri,1,Tahan,tengah,74.939,True,3.872,1.047,-8.392,-12.866,31.25,True,P08
Agem Kiri,1,Tahan,tengah,75.189,True,1.965,2.107,-4.99,-5.562,31.25,True,P08
Agem Kiri,1,Tahan,tengah,75.439,True,-0.609,1.876,-2.222,-5.165,37.5,True,P08
Agem Kiri,1,Tahan,tengah,75.689,True,-2.058,1.675,-2.014,-3.975,56.25,True,P08
Agem Kiri,1,Tahan,tengah,75.939,True,0.351,1.771,-1.607,-1.622,56.25,True,P08
Agem Kiri,1,Tahan,tengah,76.189,True,-1.14,2.353,0.771,2.255,50.0,True,P08
Agem Kiri,1,Tahan,akhir,76.439,True,-2.767,2.348,-0.039,1.717,50.0,True,P08
Agem Kiri,1,Tahan,akhir,76.689,True,1.165,0.131,-5.888,-2.826,50.0,True,P08
Agem Kiri,1,Tahan,akhir,76.939,True,-0.366,-0.323,-4.219,-0.842,50.0,True,P08
Agem Kiri,1,Tahan,akhir,77.189,True,1.313,2.952,2.085,1.999,50.0,True,P08
Agem Kiri,1,Tahan,akhir,77.439,True,5.295,1.565,5.918,2.977,62.5,True,P08
Agem Kiri,1,Tahan,akhir,77.689,False,5.092,2.245,9.341,4.134,68.75,True,P08
Agem Kiri,1,Tahan,akhir,77.939,False,4.063,1.633,3.387,1.022,68.75,True,P08
Agem Kiri,1,Naik,pra-onset,77.505,False,6.279,1.014,7.505,3.633,62.5,True,P08
Agem Kiri,1,Naik,pra-onset,77.755,False,4.536,2.355,8.623,3.554,68.75,True,P08
Agem Kiri,1,Naik,awal,78.005,True,3.232,1.048,1.12,0.499,68.75,True,P08
Agem Kiri,1,Naik,awal,78.255,True,0.774,0.108,0.047,1.646,75.0,True,P08
Agem Kiri,1,Naik,awal,78.505,True,4.832,0.604,0.829,0.953,43.75,True,P08
Agem Kiri,1,Naik,tengah,78.755,True,11.588,5.392,,,6.25,False,P08
Agem Kiri,1,Naik,tengah,79.005,True,18.093,6.15,,,0.0,False,P08
Agem Kiri,1,Naik,akhir,79.255,True,23.301,8.219,,,0.0,False,P08
Agem Kiri,1,Naik,akhir,79.505,False,24.481,7.698,,,0.0,False,P08
Agem Kiri,1,Naik,akhir,79.755,False,20.22,5.547,,,0.0,False,P08
Agem Kiri,1,Berdiri,pra-onset,79.369,False,24.347,8.491,,,0.0,False,P08
Agem Kiri,1,Berdiri,pra-onset,79.619,False,23.433,6.833,,,0.0,False,P08
Agem Kiri,1,Berdiri,awal,79.869,True,18.034,5.667,,,0.0,False,P08
Agem Kiri,1,Berdiri,awal,80.119,True,17.349,5.624,,,6.25,False,P08
Agem Kiri,1,Berdiri,awal,80.369,True,17.769,4.205,6.559,4.11,25.0,True,P08
Agem Kiri,1,Berdiri,awal,80.619,True,14.485,3.565,9.661,5.211,31.25,True,P08
Agem Kiri,1,Berdiri,awal,80.869,True,7.376,2.872,8.583,3.413,31.25,True,P08
Agem Kiri,1,Berdiri,awal,81.119,True,2.482,1.769,5.524,2.051,68.75,True,P08
Agem Kiri,1,Berdiri,awal,81.369,True,8.488,2.481,5.1,3.882,81.25,True,P08
Agem Kiri,1,Berdiri,awal,81.619,True,8.769,1.66,5.179,0.482,75.0,True,P08
Agem Kiri,1,Berdiri,tengah,81.869,True,6.031,1.578,-2.105,-2.433,75.0,True,P08
Agem Kiri,1,Berdiri,tengah,82.119,True,2.085,1.097,-7.152,-2.508,75.0,True,P08
Agem Kiri,1,Berdiri,tengah,82.369,True,1.19,-0.763,-7.947,-4.518,75.0,True,P08
Agem Kiri,1,Berdiri,tengah,82.619,True,3.635,-2.814,-7.608,-6.983,75.0,True,P08
Agem Kiri,1,Berdiri,tengah,82.869,True,2.526,-3.297,-10.455,-8.758,75.0,True,P08
Agem Kiri,1,Berdiri,tengah,83.119,True,0.352,-0.686,-7.054,-4.007,68.75,True,P08
Agem Kiri,1,Berdiri,tengah,83.369,True,2.094,1.392,-3.238,-1.973,68.75,True,P08
Agem Kiri,1,Berdiri,tengah,83.619,True,1.954,-0.028,3.545,2.219,68.75,True,P08
Agem Kiri,1,Berdiri,akhir,83.869,True,4.27,-2.166,-0.087,-1.695,75.0,True,P08
Agem Kiri,1,Berdiri,akhir,84.119,True,4.397,-0.677,1.942,-0.863,81.25,True,P08
Agem Kiri,1,Berdiri,akhir,84.369,True,2.258,-0.584,-2.756,-2.762,75.0,True,P08
Agem Kiri,1,Berdiri,akhir,84.619,True,-0.387,-0.777,-10.527,-4.964,75.0,True,P08
Agem Kiri,1,Berdiri,akhir,84.869,True,-1.785,-1.697,-7.577,-4.161,75.0,True,P08
Agem Kiri,1,Berdiri,akhir,85.119,True,-2.067,-2.035,-11.07,-3.689,75.0,True,P08
Agem Kiri,1,Berdiri,akhir,85.369,False,-1.809,-3.315,-9.006,-4.207,56.25,True,P08
Agem Kiri,1,Berdiri,akhir,85.619,False,0.567,-3.899,-6.911,-6.89,56.25,True,P08
Agem Kiri,2,Gerak,pra-onset,85.234,False,-1.699,-2.56,-11.575,-3.862,68.75,True,P08
Agem Kiri,2,Gerak,pra-onset,85.484,False,-1.753,-3.504,-7.402,-5.023,56.25,True,P08
Agem Kiri,2,Gerak,awal,85.734,True,0.571,-5.198,-7.158,-8.194,62.5,True,P08
Agem Kiri,2,Gerak,awal,85.984,True,4.212,-3.806,0.958,-4.606,37.5,True,P08
Agem Kiri,2,Gerak,awal,86.234,True,10.047,0.52,7.617,-0.202,37.5,True,P08
Agem Kiri,2,Gerak,tengah,86.484,True,10.01,1.774,3.856,-1.15,56.25,True,P08
Agem Kiri,2,Gerak,tengah,86.734,True,12.337,2.946,5.234,-2.19,43.75,True,P08
Agem Kiri,2,Gerak,tengah,86.984,True,11.902,3.178,-1.36,0.148,37.5,True,P08
Agem Kiri,2,Gerak,akhir,87.234,True,4.053,6.761,3.556,2.994,37.5,True,P08
Agem Kiri,2,Gerak,akhir,87.484,False,2.963,6.595,5.817,3.944,43.75,True,P08
Agem Kiri,2,Gerak,akhir,87.734,False,-0.771,0.105,-1.633,-4.764,50.0,True,P08
Agem Kiri,2,Tahan,pra-onset,87.393,False,3.279,7.026,6.162,4.401,43.75,True,P08
Agem Kiri,2,Tahan,pra-onset,87.643,False,0.1,4.448,2.115,-0.165,50.0,True,P08
Agem Kiri,2,Tahan,awal,87.893,True,-3.407,1.059,-6.731,-8.696,50.0,True,P08
Agem Kiri,2,Tahan,awal,88.143,True,6.139,6.894,,,37.5,False,P08
Agem Kiri,2,Tahan,awal,88.393,True,5.838,7.253,,,37.5,False,P08
Agem Kiri,2,Tahan,awal,88.643,True,6.422,1.264,,,31.25,False,P08
Agem Kiri,2,Tahan,awal,88.893,True,7.16,7.024,,,18.75,False,P08
Agem Kiri,2,Tahan,awal,89.143,True,10.284,8.642,,,12.5,False,P08
Agem Kiri,2,Tahan,awal,89.393,True,6.508,5.806,,,12.5,False,P08
Agem Kiri,2,Tahan,awal,89.643,True,3.587,4.414,,,12.5,False,P08
Agem Kiri,2,Tahan,tengah,89.893,True,-0.656,3.558,,,18.75,False,P08
Agem Kiri,2,Tahan,tengah,90.143,True,2.506,4.216,,,31.25,False,P08
Agem Kiri,2,Tahan,tengah,90.393,True,1.404,4.71,,,25.0,False,P08
Agem Kiri,2,Tahan,tengah,90.643,True,4.896,2.633,,,25.0,False,P08
Agem Kiri,2,Tahan,tengah,90.893,True,3.888,2.961,,,25.0,False,P08
Agem Kiri,2,Tahan,tengah,91.143,True,1.981,6.08,,,37.5,False,P08
Agem Kiri,2,Tahan,tengah,91.393,True,3.434,7.392,,,37.5,False,P08
Agem Kiri,2,Tahan,tengah,91.643,True,8.12,6.347,,,18.75,False,P08
Agem Kiri,2,Tahan,akhir,91.893,True,13.582,3.734,,,6.25,False,P08
Agem Kiri,2,Tahan,akhir,92.143,True,13.755,5.143,-3.889,-7.368,12.5,True,P08
Agem Kiri,2,Tahan,akhir,92.393,True,10.352,5.261,-8.305,-12.102,12.5,True,P08
Agem Kiri,2,Tahan,akhir,92.643,True,4.204,4.095,-4.876,-4.112,6.25,True,P08
Agem Kiri,2,Tahan,akhir,92.893,True,5.065,3.024,0.916,-1.71,6.25,True,P08
Agem Kiri,2,Tahan,akhir,93.143,True,10.303,5.389,4.465,0.225,25.0,True,P08
Agem Kiri,2,Tahan,akhir,93.393,False,9.84,4.817,-2.928,-1.541,25.0,True,P08
Agem Kiri,2,Tahan,akhir,93.643,False,10.014,3.61,0.806,-1.0,25.0,True,P08
Agem Kiri,2,Naik,pra-onset,93.24,False,10.434,5.561,3.052,-0.144,25.0,True,P08
Agem Kiri,2,Naik,pra-onset,93.49,False,8.641,4.318,-4.701,-2.098,25.0,True,P08
Agem Kiri,2,Naik,awal,93.74,True,9.985,3.194,2.169,0.203,25.0,True,P08
Agem Kiri,2,Naik,awal,93.99,True,5.505,3.523,-1.354,-0.176,18.75,True,P08
Agem Kiri,2,Naik,awal,94.24,True,0.711,4.835,-3.1,1.314,12.5,True,P08
Agem Kiri,2,Naik,tengah,94.49,True,3.385,4.447,1.267,3.436,18.75,True,P08
Agem Kiri,2,Naik,tengah,94.74,True,8.702,5.118,7.85,1.87,18.75,True,P08
Agem Kiri,2,Naik,akhir,94.99,False,14.322,8.043,,,0.0,False,P08
Agem Kiri,2,Naik,akhir,95.24,False,20.135,6.704,,,6.25,False,P08
Agem Kiri,2,Berdiri,pra-onset,94.894,False,12.62,7.175,,,0.0,False,P08
Agem Kiri,2,Berdiri,pra-onset,95.144,False,17.662,7.491,,,6.25,False,P08
Agem Kiri,2,Berdiri,awal,95.394,True,21.495,6.664,7.304,8.681,12.5,True,P08
Agem Kiri,2,Berdiri,awal,95.644,True,18.523,4.532,8.843,10.241,12.5,True,P08
Agem Kiri,2,Berdiri,awal,95.894,True,16.991,0.611,2.428,-0.604,18.75,True,P08
Agem Kiri,2,Berdiri,awal,96.144,True,20.662,3.072,,,25.0,False,P08
Agem Kiri,2,Berdiri,awal,96.394,True,17.831,2.868,,,25.0,False,P08
Agem Kiri,2,Berdiri,awal,96.644,True,13.8,3.562,,,25.0,False,P08
Agem Kiri,2,Berdiri,awal,96.894,True,11.099,2.737,,,18.75,False,P08
Agem Kiri,2,Berdiri,awal,97.144,True,12.395,4.756,,,25.0,False,P08
Agem Kiri,2,Berdiri,awal,97.394,True,11.644,5.392,,,25.0,False,P08
Agem Kiri,2,Berdiri,awal,97.644,True,14.728,5.233,,,25.0,False,P08
Agem Kiri,2,Berdiri,awal,97.894,True,16.229,5.678,,,31.25,False,P08
Agem Kiri,2,Berdiri,tengah,98.144,True,12.684,3.38,,,31.25,False,P08
Agem Kiri,2,Berdiri,tengah,98.394,True,8.468,2.518,,,37.5,False,P08
Agem Kiri,2,Berdiri,tengah,98.644,True,2.562,3.346,1.408,2.488,68.75,True,P08
Agem Kiri,2,Berdiri,tengah,98.894,True,2.635,3.159,3.024,2.875,81.25,True,P08
Agem Kiri,2,Berdiri,tengah,99.144,True,2.06,1.769,,,62.5,False,P08
Agem Kiri,2,Berdiri,tengah,99.394,True,6.428,1.689,,,56.25,False,P08
Agem Kiri,2,Berdiri,tengah,99.644,True,5.132,2.247,,,56.25,False,P08
Agem Kiri,2,Berdiri,tengah,99.894,True,4.01,2.462,7.713,4.13,62.5,True,P08
Agem Kiri,2,Berdiri,tengah,100.144,True,3.53,4.52,5.304,6.725,56.25,True,P08
Agem Kiri,2,Berdiri,tengah,100.394,True,3.121,3.43,,,50.0,False,P08
Agem Kiri,2,Berdiri,tengah,100.644,True,5.738,3.385,,,50.0,False,P08
Agem Kiri,2,Berdiri,akhir,100.894,True,6.357,5.089,,,50.0,False,P08
Agem Kiri,2,Berdiri,akhir,101.144,True,5.238,5.045,,,56.25,False,P08
Agem Kiri,2,Berdiri,akhir,101.394,True,8.978,1.777,,,56.25,False,P08
Agem Kiri,2,Berdiri,akhir,101.644,True,9.049,0.677,,,56.25,False,P08
Agem Kiri,2,Berdiri,akhir,101.894,True,8.482,3.068,,,56.25,False,P08
Agem Kiri,2,Berdiri,akhir,102.144,True,5.768,3.195,,,56.25,False,P08
Agem Kiri,2,Berdiri,akhir,102.394,True,4.219,6.367,,,56.25,False,P08
Agem Kiri,2,Berdiri,akhir,102.644,True,8.08,4.102,0.992,6.106,56.25,True,P08
Agem Kiri,2,Berdiri,akhir,102.894,True,6.163,2.237,,,43.75,False,P08
Agem Kiri,2,Berdiri,akhir,103.144,False,0.876,3.743,,,43.75,False,P08
Ngeed,3,Gerak,pra-onset,279.554,False,3.13,-3.721,-0.596,-3.107,81.25,True,P08
Ngeed,3,Gerak,pra-onset,279.804,False,8.497,-3.541,3.647,-2.613,62.5,True,P08
Ngeed,3,Gerak,awal,280.054,True,10.921,-1.39,4.684,-1.394,62.5,True,P08
Ngeed,3,Gerak,awal,280.304,True,14.473,-0.876,0.593,-1.46,43.75,True,P08
Ngeed,3,Gerak,tengah,280.554,True,10.733,-3.898,-0.992,-8.755,50.0,True,P08
Ngeed,3,Gerak,akhir,280.804,False,3.132,-3.429,-4.688,-5.448,62.5,True,P08
Ngeed,3,Gerak,akhir,281.054,False,5.099,4.143,-4.697,-1.451,56.25,True,P08
Ngeed,3,Tahan,pra-onset,280.664,False,7.473,-4.625,-3.421,-9.547,50.0,True,P08
Ngeed,3,Tahan,pra-onset,280.914,False,3.536,2.376,-4.106,-2.765,50.0,True,P08
Ngeed,3,Tahan,awal,281.164,True,6.763,3.986,-6.236,-1.646,56.25,True,P08
Ngeed,3,Tahan,awal,281.414,True,6.103,0.035,-7.956,-3.613,50.0,True,P08
Ngeed,3,Tahan,awal,281.664,True,0.167,-1.971,-6.304,-7.222,50.0,True,P08
Ngeed,3,Tahan,awal,281.914,True,3.94,3.202,-0.569,-5.529,31.25,True,P08
Ngeed,3,Tahan,awal,282.164,True,3.702,-1.593,0.839,-2.449,31.25,True,P08
Ngeed,3,Tahan,awal,282.414,True,4.664,-4.383,-2.469,-1.944,37.5,True,P08
Ngeed,3,Tahan,awal,282.664,True,8.632,-1.462,-0.363,-1.629,43.75,True,P08
Ngeed,3,Tahan,awal,282.914,True,5.277,-3.528,-3.731,-0.542,56.25,True,P08
Ngeed,3,Tahan,tengah,283.164,True,-2.127,-5.771,-2.421,-1.911,56.25,True,P08
Ngeed,3,Tahan,tengah,283.414,True,-0.232,-5.342,-3.7,-2.661,56.25,True,P08
Ngeed,3,Tahan,tengah,283.664,True,1.354,-2.777,-2.08,0.44,56.25,True,P08
Ngeed,3,Tahan,tengah,283.914,True,1.268,-0.407,-3.903,-6.027,56.25,True,P08
Ngeed,3,Tahan,tengah,284.164,True,-2.456,0.518,-5.072,-5.482,56.25,True,P08
Ngeed,3,Tahan,tengah,284.414,True,-0.359,1.573,-7.022,-2.351,62.5,True,P08
Ngeed,3,Tahan,tengah,284.664,True,1.075,4.495,-6.547,0.167,62.5,True,P08
Ngeed,3,Tahan,akhir,284.914,True,-4.233,5.041,-1.645,2.596,75.0,True,P08
Ngeed,3,Tahan,akhir,285.164,True,-7.465,3.986,-0.973,4.16,75.0,True,P08
Ngeed,3,Tahan,akhir,285.414,True,-5.987,-1.628,-1.171,-0.585,93.75,True,P08
Ngeed,3,Tahan,akhir,285.664,True,1.279,-2.272,2.82,0.231,93.75,True,P08
Ngeed,3,Tahan,akhir,285.914,True,2.148,-2.8,-0.279,-2.005,100.0,True,P08
Ngeed,3,Tahan,akhir,286.164,False,-2.474,-1.435,-1.063,-0.701,100.0,True,P08
Ngeed,3,Tahan,akhir,286.414,False,2.645,2.042,5.555,4.125,100.0,True,P08
Ngeed,3,Naik,pra-onset,286.109,False,-1.092,-2.089,-1.764,-1.736,100.0,True,P08
Ngeed,3,Naik,pra-onset,286.359,False,1.677,1.954,4.493,3.568,100.0,True,P08
Ngeed,3,Naik,awal,286.609,True,6.293,0.514,6.187,3.505,100.0,True,P08
Ngeed,3,Naik,awal,286.859,True,5.782,-1.309,1.089,0.338,75.0,True,P08
Ngeed,3,Naik,tengah,287.109,True,6.015,-1.976,3.671,-1.406,81.25,True,P08
Ngeed,3,Naik,tengah,287.359,False,6.677,-2.649,3.612,-0.262,81.25,True,P08
Ngeed,3,Naik,akhir,287.609,False,10.173,-2.247,,,31.25,False,P08
Ngeed,3,Berdiri,pra-onset,287.347,False,6.766,-2.758,3.546,-0.27,81.25,True,P08
Ngeed,3,Berdiri,pra-onset,287.597,False,9.947,-2.297,,,31.25,False,P08
Ngeed,3,Berdiri,awal,287.847,True,16.636,0.457,,,18.75,False,P08
Ngeed,3,Berdiri,awal,288.097,True,20.064,2.238,,,18.75,False,P08
Ngeed,3,Berdiri,awal,288.347,True,18.702,0.248,,,18.75,False,P08
Ngeed,3,Berdiri,awal,288.597,True,13.077,0.228,0.915,-0.19,43.75,True,P08
Ngeed,3,Berdiri,awal,288.847,True,6.845,-1.181,2.203,0.287,56.25,True,P08
Ngeed,3,Berdiri,awal,289.097,True,6.945,0.589,3.824,2.995,87.5,True,P08
Ngeed,3,Berdiri,awal,289.347,True,5.52,1.409,2.104,3.477,87.5,True,P08
Ngeed,3,Berdiri,awal,289.597,True,-0.19,-0.274,1.11,0.938,93.75,True,P08
Ngeed,3,Berdiri,awal,289.847,True,1.918,1.643,1.479,2.822,93.75,True,P08
Ngeed,3,Berdiri,awal,290.097,True,3.177,-0.539,4.579,1.293,93.75,True,P08
Ngeed,3,Berdiri,tengah,290.347,True,1.055,-0.137,5.412,0.165,93.75,True,P08
Ngeed,3,Berdiri,tengah,290.597,True,-1.824,0.74,6.212,1.401,87.5,True,P08
Ngeed,3,Berdiri,tengah,290.847,True,-1.314,0.136,4.67,0.473,87.5,True,P08
Ngeed,3,Berdiri,tengah,291.097,True,2.976,-0.014,3.329,-0.046,75.0,True,P08
Ngeed,3,Berdiri,tengah,291.347,True,2.153,0.745,-1.309,-0.705,75.0,True,P08
Ngeed,3,Berdiri,tengah,291.597,True,-0.783,3.606,-2.831,0.645,68.75,True,P08
Ngeed,3,Berdiri,tengah,291.847,True,-0.161,1.129,-4.38,0.26,68.75,True,P08
Ngeed,3,Berdiri,tengah,292.097,True,-0.506,0.868,-10.154,-3.291,56.25,True,P08
Ngeed,3,Berdiri,tengah,292.347,True,-4.609,2.385,-5.587,-4.798,62.5,True,P08
Ngeed,3,Berdiri,tengah,292.597,True,-4.657,2.751,-2.9,-1.345,62.5,True,P08
Ngeed,3,Berdiri,akhir,292.847,True,-3.542,3.017,-5.609,-1.446,62.5,True,P08
Ngeed,3,Berdiri,akhir,293.097,True,-3.373,-0.914,-8.876,-2.705,56.25,True,P08
Ngeed,3,Berdiri,akhir,293.347,True,-1.994,-1.54,-2.047,0.252,62.5,True,P08
Ngeed,3,Berdiri,akhir,293.597,True,-2.043,-1.368,0.036,0.346,62.5,True,P08
Ngeed,3,Berdiri,akhir,293.847,True,-6.368,-0.596,1.759,2.851,62.5,True,P08
Ngeed,3,Berdiri,akhir,294.097,True,-5.582,-3.138,-0.312,-0.691,62.5,True,P08
Ngeed,3,Berdiri,akhir,294.347,True,-0.896,-2.791,-4.982,-0.916,62.5,True,P08
Ngeed,3,Berdiri,akhir,294.597,True,0.241,-4.368,0.231,-4.479,56.25,True,P08
Ngeed,3,Berdiri,akhir,294.847,False,-1.417,-1.857,1.46,-0.543,56.25,True,P08
Ngeed,3,Berdiri,akhir,295.097,False,2.297,0.23,-2.056,0.924,56.25,True,P08
Ngeed,4,Gerak,pra-onset,294.64,False,-0.134,-4.102,1.07,-4.205,56.25,True,P08
Ngeed,4,Gerak,pra-onset,294.89,False,-1.916,-1.313,0.885,-0.146,56.25,True,P08
Ngeed,4,Gerak,awal,295.14,True,2.5,-0.112,-1.481,1.138,68.75,True,P08
Ngeed,4,Gerak,awal,295.39,True,7.166,0.656,,,43.75,False,P08
Ngeed,4,Gerak,awal,295.64,True,12.805,1.651,-0.458,1.464,56.25,True,P08
Ngeed,4,Gerak,tengah,295.89,True,13.284,1.247,2.703,2.067,56.25,True,P08
Ngeed,4,Gerak,tengah,296.14,True,7.598,-0.652,0.09,-0.795,56.25,True,P08
Ngeed,4,Gerak,akhir,296.39,True,3.142,-0.767,3.392,-1.39,75.0,True,P08
Ngeed,4,Gerak,akhir,296.64,False,9.068,7.164,3.72,0.698,68.75,True,P08
Ngeed,4,Gerak,akhir,296.89,False,9.49,8.072,3.831,0.781,68.75,True,P08
Ngeed,4,Tahan,pra-onset,296.425,False,3.896,-0.105,3.086,-1.758,75.0,True,P08
Ngeed,4,Tahan,pra-onset,296.675,False,9.111,7.791,4.105,1.176,68.75,True,P08
Ngeed,4,Tahan,awal,296.925,True,9.435,7.882,3.413,0.47,68.75,True,P08
Ngeed,4,Tahan,awal,297.175,True,6.748,6.192,-0.968,0.437,68.75,True,P08
Ngeed,4,Tahan,awal,297.425,True,2.223,2.19,1.334,2.673,68.75,True,P08
Ngeed,4,Tahan,awal,297.675,True,-0.654,-1.17,-0.113,-0.287,75.0,True,P08
Ngeed,4,Tahan,awal,297.925,True,-1.659,-3.942,-0.693,-4.421,75.0,True,P08
Ngeed,4,Tahan,awal,298.175,True,-0.506,-0.455,2.992,-1.783,75.0,True,P08
Ngeed,4,Tahan,awal,298.425,True,0.919,0.291,5.301,0.939,75.0,True,P08
Ngeed,4,Tahan,awal,298.675,True,-3.28,3.059,7.753,4.486,93.75,True,P08
Ngeed,4,Tahan,awal,298.925,True,-2.815,2.434,6.57,3.954,93.75,True,P08
Ngeed,4,Tahan,tengah,299.175,True,-1.885,-1.946,0.738,1.066,93.75,True,P08
Ngeed,4,Tahan,tengah,299.425,True,-0.838,-1.51,-2.024,-1.603,93.75,True,P08
Ngeed,4,Tahan,tengah,299.675,True,-2.637,-4.746,-4.584,-3.873,100.0,True,P08
Ngeed,4,Tahan,tengah,299.925,True,-1.057,2.336,0.003,3.937,100.0,True,P08
Ngeed,4,Tahan,tengah,300.175,True,-0.886,1.903,4.316,4.689,100.0,True,P08
Ngeed,4,Tahan,tengah,300.425,True,-5.342,-1.69,1.365,1.293,100.0,True,P08
Ngeed,4,Tahan,tengah,300.675,True,-0.799,-1.755,1.194,-2.134,100.0,True,P08
Ngeed,4,Tahan,tengah,300.925,True,2.065,-1.175,3.925,-1.753,100.0,True,P08
Ngeed,4,Tahan,akhir,301.175,True,-0.959,-4.276,-0.632,-3.62,93.75,True,P08
Ngeed,4,Tahan,akhir,301.425,True,-4.98,-1.993,1.521,-0.137,93.75,True,P08
Ngeed,4,Tahan,akhir,301.675,True,-5.644,2.579,2.871,3.273,93.75,True,P08
Ngeed,4,Tahan,akhir,301.925,True,-3.113,3.271,1.181,3.722,93.75,True,P08
Ngeed,4,Tahan,akhir,302.175,True,-4.231,-0.046,1.292,4.053,100.0,True,P08
Ngeed,4,Tahan,akhir,302.425,True,-1.432,-0.923,2.128,3.681,93.75,True,P08
Ngeed,4,Tahan,akhir,302.675,False,-2.932,-1.501,-1.365,0.622,93.75,True,P08
Ngeed,4,Tahan,akhir,302.925,False,-0.886,0.404,-0.605,1.824,93.75,True,P08
Ngeed,4,Naik,pra-onset,302.433,False,-1.465,-1.02,2.019,3.54,93.75,True,P08
Ngeed,4,Naik,pra-onset,302.683,False,-2.932,-1.501,-1.365,0.622,93.75,True,P08
Ngeed,4,Naik,awal,302.933,True,-1.001,0.36,-0.674,1.74,100.0,True,P08
Ngeed,4,Naik,awal,303.183,True,-3.754,-2.505,-0.736,-2.82,100.0,True,P08
Ngeed,4,Naik,tengah,303.433,True,-2.814,-0.699,2.447,0.985,100.0,True,P08
Ngeed,4,Naik,tengah,303.683,True,0.491,2.857,9.034,7.82,62.5,True,P08
Ngeed,4,Naik,akhir,303.933,False,8.082,6.192,,,31.25,False,P08
Ngeed,4,Naik,akhir,304.183,False,15.047,8.07,,,31.25,False,P08
Ngeed,4,Berdiri,pra-onset,303.726,False,2.093,3.733,9.283,7.989,62.5,True,P08
Ngeed,4,Berdiri,pra-onset,303.976,False,10.239,6.917,,,31.25,False,P08
Ngeed,4,Berdiri,awal,304.226,True,15.849,7.919,,,31.25,False,P08
