jenis,fase,area,ukuran,n_penari,n_nonpenari,mean_penari,mean_nonpenari,hedges_g,p,artefak_rawan,p_fdr
EEG,NAIK,sentral,mu_periodic_db,17,11,1.2934809423110187,1.240302867406131,0.03699308570888819,0.9233533780966685,False,0.9980432855320731
EEG,POST,parietal,beta_periodic_db,17,11,0.3854429035096167,0.36640594628944795,0.03197973404837409,0.9331401612031341,False,0.9980432855320731
EEG,NAIK,frontopolar,offset_change,17,11,6.976697689065177,6.796156778413857,0.026010314571625684,0.9442653164078734,True,0.9980432855320731
EEG,TURUN,parietal,mu_periodic_db,17,11,0.8684268358336861,0.8418555378168022,0.02187574515977213,0.9510947239522434,False,0.9980432855320731
EEG,POST,sentral,theta_periodic_db,17,11,0.9272200746778412,0.954057987174853,-0.019025956124067444,0.958829660396234,False,0.9980432855320731
EEG,NAIK,temporal,offset_change,17,11,7.649981020052815,7.767836547821244,-0.018293620232761338,0.9613654930003239,True,0.9980432855320731
EEG,PRA,frontal,exponent_change,17,11,0.22639169618969285,0.23142793199857642,-0.017839201054298096,0.962068207514142,False,0.9980432855320731
EEG,NAIK,frontal,theta_periodic_db,17,11,0.6619076946623835,0.6918098158139432,-0.017696007027524992,0.9623916743484404,False,0.9980432855320731
EEG,NAIK,oksipital,exponent_change,17,11,0.2267444534364273,0.21840552225532522,0.01702514802369142,0.9644704059632063,False,0.9980432855320731
EEG,TURUN,temporo-posterior,mu_periodic_db,17,11,0.9144996126899505,0.9341668061603919,-0.016678536828457304,0.9655184573595167,False,0.9980432855320731
EEG,TAHAN,parietal,beta_periodic_db,17,11,0.475675548582869,0.4661830996711485,0.015240185391959567,0.9673576781643092,False,0.9980432855320731
EEG,NAIK,temporo-posterior,mu_periodic_db,17,11,1.4455833262409092,1.4690890282060514,-0.014720764300134661,0.9698946987779774,False,0.9980432855320731
EEG,TAHAN,temporal,beta_periodic_db,17,11,0.3467066454472765,0.35412343437592275,-0.010812006700344512,0.9779543453684637,True,0.9980432855320731
EEG,POST,frontal,beta_periodic_db,17,11,0.3152829586932709,0.3111042984322361,0.007609480458587328,0.9839294055252433,False,0.9980432855320731
EEG,NAIK,temporo-posterior,exponent_change,17,11,0.1137726926007364,0.11661118240208705,-0.006823414302133204,0.9852988026527292,False,0.9980432855320731
EEG,POST,oksipital,theta_periodic_db,17,11,1.3190403859406168,1.3283491622741863,-0.005986255418264756,0.9877982391398094,False,0.9980432855320731
EEG,NAIK,oksipital,offset_change,17,11,7.285462775002763,7.3034821226368285,-0.0026438221404696156,0.9944063428843247,False,0.9980432855320731
EEG,TAHAN,sentral,beta_periodic_db,17,11,0.37147560505039595,0.37286159676099245,-0.0021168369848575427,0.9955003269030878,False,0.9980432855320731
EEG,POST,frontal,theta_periodic_db,17,11,0.9957239424201324,0.997715575223236,-0.0010212927027612754,0.9978705847711595,False,0.9980432855320731
EEG,TAHAN,oksipital,beta_periodic_db,17,11,0.3564504204509223,0.3570413842792741,-0.0009546667779446285,0.9980432855320731,False,0.9980432855320731
